"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"125","DreamIT Ventures","metaLayer","15,000","seed","2011-12-15","Details","Exited"
"126","DreamIT Ventures","cnverg","25,000","seed","2014-09-05","Details",""
"127","DreamIT Ventures","PatientFeed","","seed","2014-01-10","Details",""
"128","DreamIT Ventures","InterviewBest","","seed","2008-09-01","Details",""
"129","DreamIT Ventures","Seratis","40,000","seed","2013-04-25","Details","Exited"
"130","K5Launch","TrendBent","","seed","2012-12-05","Details","Dead"
"131","DreamIT Ventures","AppAddictive","","seed","2011-08-10","Details",""
"132","DreamIT Ventures","bestimators","","seed","2014-07-01","Details",""
"133","DreamIT Ventures","TissueAnalytics","750,000","seed","2015-05-17","Details",""
"134","Blueprint Health","Decisive Health","50,000","seed","2015-05-15","Details",""
"135","DreamIT Ventures","ClrTouch","20,000","seed","2011-09-01","Details","Dead"
"136","DreamIT Ventures","GamePress","20,000","seed","2013-05-10","Details",""
"137","DreamIT Ventures","qwite","","seed","2011-12-15","Details",""
"138","DreamIT Ventures","1DocWay","","seed","2011-08-10","Details","Exited"
"139","DreamIT Ventures","Campus Sponsorship","","seed","2010-08-11","Details",""
"140","DreamIT Ventures","Betterific","","seed","2012-12-05","Details",""
"141","DreamIT Ventures","Seer","","seed","2013-04-01","Details",""
"142","DreamIT Ventures","Stereotypes","150,000","angel","2013-01-18","Details",""
