"","V1","V2","V3","V4","V5","V6","V7","V8"
"100",46,"The Brandery","TurboBOTZ","","seed","2010-01-01","Details","Dead"
"101",47,"Calvin Soh","Crowdhall","700,000","seed","2013-05-09","Details","Dead"
"102",48,"Disney Accelerator","ChoreMonster","120,000","seed","2014-06-30","Details",""
"103",49,"Devon George","Off Track Planet","200,000","seed","2011-07-05","Details",""
"104",50,"Vine St. Ventures","Pingage","800,000","seed","2013-05-20","Details",""
"105",51,"SV Angel","FlightCar","590,000","seed","2013-02-15","Details","Exited"
"106",52,"First Round","FlightCar","13,500,000","venture","2014-09-10","Details","Exited"
"107",53,"Drummond Road Capital","Pingage","3,100,000","venture","2014-01-21","Details",""
"108",54,"The Brandery","VenueAgent","190,000","seed","2011-10-06","Details",""
"109",55,"Sam Guren","Crowdhall","70,000","seed","2012-09-01","Details","Dead"
"110",56,"Vine St. Ventures","Donde","165,000","angel","2013-07-30","Details","Exited"
"111",57,"Klaus von Sayn-Wittgenstein","FlightCar","590,000","seed","2013-02-15","Details","Exited"
"112",58,"SoftBank Capital","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"113",59,"CincyTech","TurboBOTZ","250,000","venture","2011-03-04","Details","Dead"
"114",60,"Y Combinator","FlightCar","590,000","seed","2013-02-15","Details","Exited"
"115",61,"North Coast Angel Fund","Pingage","800,000","seed","2013-05-20","Details",""
"116",62,"Drummond Road Capital","Pingage","600,000","seed","2013-02-01","Details",""
"117",63,"The Priceline Group","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"118",64,"Tim Kopp","Donde","165,000","angel","2013-07-30","Details","Exited"
"119",65,"Great Oaks Venture Capital","FlightCar","13,500,000","venture","2014-09-10","Details","Exited"
"120",66,"Rory Hackett","Crowdhall","70,000","seed","2012-09-01","Details","Dead"
"121",67,"The Brandery","Strap","20,000","seed","2014-07-18","Details",""
"122",68,"Crosslink Capital","Giftiki","1,000,000","venture","2011-04-20","Details","Exited"
"123",69,"John Ason","Off Track Planet","200,000","seed","2011-07-05","Details",""
"124",70,"Pelion Venture Partners","Bitcasa","7,000,000","venture","2012-06-20","Details","Dead"
"125",71,"The Brandery","Pingage","800,000","seed","2013-05-20","Details",""
"126",72,"First Round","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"127",73,"VegasTechFund","Crowdhall","700,000","seed","2013-05-09","Details","Dead"
"128",74,"Pelion Venture Partners","Bitcasa","11,000,000","venture","2013-11-11","Details","Dead"
"129",75,"Scott Lieberman","TapFit","100,000","angel","2014-01-01","Details",""
"130",76,"Social Starts","Crowdhall","700,000","seed","2013-05-09","Details","Dead"
"131",77,"The Brandery","Spaciety","40,000","seed","2011-07-01","Details","Dead"
"132",78,"CincyTech","VenturePax","10,000","seed","2009-09-01","Details",""
"133",79,"Wilson Sonsini Goodrich & Rosati","Off Track Planet","200,000","seed","2011-07-05","Details",""
"134",80,"Vine St. Ventures","ChoreMonster","775,000","seed","2012-12-31","Details",""
"135",81,"The Brandery","RoadTrippers","20,000","seed","2011-07-01","Details",""
"136",82,"The Brandery","ChoreMonster","775,000","seed","2012-12-31","Details",""
"137",83,"The Brandery","ChoreMonster","1,500,000","venture","2013-07-31","Details",""
"138",84,"The Brandery","ChoreMonster","355,000","seed","2012-01-05","Details",""
"139",85,"The Brandery","Receept","","seed","2011-07-01","Details","Dead"
"140",86,"Detroit Venture Partners","ChoreMonster","1,500,000","venture","2013-07-31","Details",""
"141",87,"CincyTech","ChoreMonster","775,000","seed","2012-12-31","Details",""
"142",88,"Jim Price","RoadTrippers","250,000","seed","2012-06-11","Details",""
"143",89,"John Tan","Crowdhall","700,000","seed","2013-05-09","Details","Dead"
"144",90,"The Brandery","RoadTrippers","250,000","seed","2012-06-11","Details",""
"145",91,"The Brandery","Pingage","250,000","seed","2012-10-01","Details",""
"146",92,"CincyTech","ChoreMonster","355,000","seed","2012-01-05","Details",""
"147",93,"SoftBank Capital","FlightCar","13,500,000","venture","2014-09-10","Details","Exited"
"148",94,"Andreessen Horowitz","Bitcasa","7,000,000","venture","2012-06-20","Details","Dead"
"149",95,"The Brandery","VenturePax","","seed","2010-11-19","Details",""
"150",96,"Vine St. Ventures","Dwllr","20,000","venture","2013-06-25","Details",""
"151",97,"The Brandery","popAD","180,000","seed","2014-07-15","Details",""
"152",98,"Vine St. Ventures","Strap","1,200,000","seed","2014-12-02","Details",""
"153",99,"GGV Capital","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"154",100,"The Brandery","Impulcity","600,000","angel","2012-02-22","Details",""
"155",101,"Greg Kidd","Crowdhall","700,000","seed","2013-05-09","Details","Dead"
"156",102,"Vine St. Ventures","Donde","1,000,000","seed","2014-02-05","Details","Exited"
"157",103,"Tim Kopp","Donde","1,000,000","seed","2014-02-05","Details","Exited"
"158",104,"Mercury Fund","Strap","1,200,000","seed","2014-12-02","Details",""
"159",105,"The Brandery","Andtix","","seed","2012-10-03","Details",""
"160",106,"Andreessen Horowitz","Bitcasa","1,500,000","seed","2011-01-01","Details","Dead"
"161",107,"The Brandery","Crowdhall","700,000","seed","2013-05-09","Details","Dead"
"162",108,"John Tan","FlightCar","590,000","seed","2013-02-15","Details","Exited"
"163",109,"CrunchFund","Bitcasa","1,500,000","seed","2011-01-01","Details","Dead"
"164",110,"CincyTech","Pingage","800,000","seed","2013-05-20","Details",""
"165",111,"The Brandery","Leap","25,000","seed","2011-08-31","Details","Dead"
"166",112,"General Catalyst Partners","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"167",113,"Centuria Ventures","VenturePax","50,000","seed","2011-08-01","Details",""
"168",114,"Mercury Fund","Donde","1,000,000","seed","2014-02-05","Details","Exited"
"169",115,"The Brandery","FlightCar","5,600,000","venture","2013-04-16","Details","Exited"
"170",116,"The Brandery","Giftiki","20,000","seed","2010-08-31","Details","Exited"
"171",117,"The Brandery","Off Track Planet","200,000","seed","2011-07-05","Details",""
"172",118,"North Coast Angel Fund","Pingage","3,100,000","venture","2014-01-21","Details",""
"173",119,"The Brandery","TurboBOTZ","250,000","venture","2011-03-04","Details","Dead"
"174",120,"The Brandery","Bitcasa","","seed","2011-08-01","Details","Dead"
"175",121,"Empower Group","popAD","180,000","seed","2014-07-15","Details",""
"176",122,"Dennis Phelps","Pingage","800,000","seed","2013-05-20","Details",""
"177",123,"Vine St. Ventures","Pingage","3,100,000","venture","2014-01-21","Details",""
"178",124,"Hyde Park Angels","Pingage","3,100,000","venture","2014-01-21","Details",""
