"","V1","V2","V3","V4","V5","V6","V7","V8"
"146",99,"Microsoft Accelerator","Scanalytics","","non_equity_assistance","2014-08-12","Details",""
"147",100,"American Family Ventures","ReviewTrackers","4,000,000","venture","2016-07-20","Details",""
"148",101,"Start Garden","Scanalytics","1,500,000","seed","2016-03-07","Details",""
"149",102,"Microsoft Accelerator","Scanalytics","","venture","2014-01-22","Details",""
"150",103,"Neil Chheda","LivBlends","745,000","seed","2014-05-28","Details",""
"151",104,"Arthur Ventures","Catalyze","6,500,000","venture","2016-09-21","Details",""
"152",105,"Flyover Capital","ABODO","4,800,000","venture","2016-06-16","Details",""
"153",106,"Chicago Ventures","Catalyze","6,500,000","venture","2016-09-21","Details",""
"154",107,"American Family Ventures","ABODO","1,250,000","venture","2014-07-30","Details",""
"155",108,"M25 Group","Scanalytics","1,500,000","seed","2016-03-07","Details",""
"156",109,"Wisconsin Economic Development Corporation (WEDC)","The Good Jobs","70,000","debt_financing","2014-03-14","Details",""
"157",110,"Michael Taus","ABODO","325,000","seed","2013-05-17","Details",""
"158",111,"gener8tor","GrocerKey","20,000","seed","2015-02-06","Details",""
"159",112,"Wisconsin Investment Partners","needls.","784,500","seed","2015-11-24","Details",""
"160",113,"Bridge Investments","ABODO","923,000","venture","2015-04-27","Details",""
"161",114,"Baird Capital","Catalyze","6,500,000","venture","2016-09-21","Details",""
"162",115,"Ludow Ventures","Tiz","1,350,000","seed","2016-12-21","Details",""
"163",116,"Wakestream Ventures","Scanalytics","1,500,000","seed","2016-03-07","Details",""
"164",117,"gener8tor","Scanalytics","20,000","seed","2013-01-04","Details",""
"165",118,"Jean Kovacs","LivBlends","745,000","seed","2014-05-28","Details",""
"166",119,"SymphonyAlpha Ventures","needls.","784,500","seed","2015-11-24","Details",""
"167",120,"gener8tor","Men's Style Lab","1,100,000","convertible_note","2014-12-01","Details",""
"168",121,"gener8tor","ReviewTrackers","20,000","seed","2014-01-02","Details",""
"169",122,"Hyde Park Angels","Tiz","1,350,000","seed","2016-12-21","Details",""
"170",123,"gener8tor","AltusCampus","20,000","seed","2015-02-06","Details",""
"171",124,"Lakewest Venture Partners","ABODO","1,250,000","venture","2014-07-30","Details",""
"172",125,"Lakewest Venture Partners","ABODO","923,000","venture","2015-04-27","Details",""
"173",126,"Hyde Park Venture Partners","Tiz","1,350,000","seed","2016-12-21","Details",""
"174",127,"Coalition","LivBlends","745,000","seed","2014-05-28","Details",""
"175",128,"Monsanto Growth Ventures","Understory","7,498,498","venture","2016-02-02","Details",""
"176",129,"American Family Insurance","MobileIgniter","243,000","convertible_note","2013-03-31","Details",""
"177",130,"Iowa Dept of Economic Development","Men's Style Lab","300,000","debt_financing","2016-03-01","Details",""
"178",131,"gener8tor","Swapferit","18,000","seed","2012-06-04","Details",""
"179",132,"gener8tor","AltusCampus","624,234","seed","2015-09-17","Details",""
"180",133,"BrightStar Wisconsin Foundation","GrocerKey","690,000","seed","2015-05-27","Details",""
"181",134,"Devin Johnson","Player's Health","1,000,000","seed","2015-06-06","Details",""
"182",135,"Serra Ventures","Beekeeper Data","","venture","2015-01-14","Details",""
"183",136,"SeedInvest","Docalytics","20,000","seed","2013-05-31","Details","Exited"
"184",137,"Angels on the Water","GrocerKey","690,000","seed","2015-05-27","Details",""
"185",138,"gener8tor","Men's Style Lab","750,000","angel","2014-09-01","Details",""
"186",139,"gener8tor","Optyn","100,000","seed","2013-12-01","Details","Exited"
"187",140,"CSA Partners LLC","OpenHomes","185,000","seed","2013-12-20","Details",""
"188",141,"Whitewater Bancorp","Pinpoint Software","300,000","angel","2012-05-01","Details",""
"189",142,"gener8tor","Docalytics","20,000","seed","2013-05-31","Details","Exited"
"190",143,"Rock Oak Capital Partners","AkitaBox","1,100,000","seed","2016-04-21","Details",""
"191",144,"gener8tor","Carson Life","285,000","seed","2015-02-06","Details",""
"192",145,"gener8tor","Optyn","20,000","seed","2013-05-31","Details","Exited"
"193",146,"Alan Matthew","Player's Health","1,000,000","seed","2015-06-06","Details",""
"194",147,"Collaborative Fund","LivBlends","","seed","2014-09-30","Details",""
"195",148,"Jenn Reichenbacher","LivBlends","745,000","seed","2014-05-28","Details",""
"196",149,"FundersClub","LivBlends","745,000","seed","2014-05-28","Details",""
"197",150,"gener8tor","GrocerKey","690,000","seed","2015-05-27","Details",""
"198",151,"Cornerstone Angels","EatStreet","2,000,000","venture","2013-02-26","Details",""
"199",152,"State of Wisconsin Investment Board","EatStreet","10,000,000","venture","2014-10-07","Details",""
"200",153,"American Family Ventures","ReviewTrackers","2,000,000","seed","2014-06-17","Details",""
"201",154,"SymphonyAlpha Ventures","GrocerKey","690,000","seed","2015-05-27","Details",""
"202",155,"State of Wisconsin Investment Board","Catalyze","2,300,000","venture","2013-11-07","Details",""
"203",156,"gener8tor","needls.","784,500","seed","2015-11-24","Details",""
"204",157,"Y Combinator","LivBlends","","seed","2014-06-01","Details",""
"205",158,"Start-Up Chile","ReviewTrackers","40,000","seed","2012-08-09","Details",""
"206",159,"SK Ventures","Understory","1,900,000","seed","2014-04-30","Details",""
"207",160,"Angels on the Water","LivBlends","745,000","seed","2014-05-28","Details",""
"208",161,"John Busby","LivBlends","745,000","seed","2014-05-28","Details",""
"209",162,"Tom Hassfurther","Player's Health","1,000,000","seed","2015-06-06","Details",""
"210",163,"Wisconsin Investment Partners","Pinpoint Software","125,000","angel","2011-08-01","Details",""
"211",164,"SeedInvest","Optyn","100,000","seed","2013-12-01","Details","Exited"
"212",165,"Wisconsin Investment Partners","Pinpoint Software","300,000","angel","2012-05-01","Details",""
"213",166,"Angels on the Water","OpenHomes","185,000","seed","2013-12-20","Details",""
"214",167,"4490 Ventures","EatStreet","15,000,000","venture","2015-12-03","Details",""
"215",168,"MATH Venture Partners","EatStreet","15,000,000","venture","2015-12-03","Details",""
"216",169,"Warhawk Entrepreneurial Fund","Pinpoint Software","250,000","angel","2013-05-01","Details",""
"217",170,"Independence Equity","EatStreet","10,000,000","venture","2014-10-07","Details",""
"218",171,"Lumia Capital","EatStreet","15,000,000","venture","2015-12-03","Details",""
"219",172,"gener8tor","Carson Life","751,284","seed","2015-07-03","Details",""
"220",173,"SeedInvest","OpenHomes","20,000","seed","2013-05-31","Details",""
"221",174,"Silicon Valley Bank","EatStreet","10,000,000","venture","2014-10-07","Details",""
"222",175,"Steve Reaser","MobileIgniter","243,000","convertible_note","2013-03-31","Details",""
"223",176,"Great Oaks Venture Capital","LivBlends","","seed","2014-09-30","Details",""
"224",177,"Vue Ventures","Player's Health","1,000,000","seed","2015-06-06","Details",""
"225",178,"Mark Bakken","OpenHomes","185,000","seed","2013-12-20","Details",""
"226",179,"John Bialk","Swapferit","3,000","seed","2011-02-01","Details",""
