"","V1","V2","V3","V4","V5","V6","V7","V8"
"30",30,"Capital Innovators","Better Weekdays","1,300,000","venture","2015-10-20","Details",""
"31",31,"Capital Innovators","AdFreeq","50,000","seed","2012-09-19","Details",""
"32",32,"Techstars","Appbase","100,000","seed","2016-09-20","Details",""
"33",33,"Capital Innovators","LockerDome","1,043,000","angel","2012-06-01","Details",""
"34",34,"Capital Innovators","Gremln","700,000","angel","2012-12-24","Details",""
"35",35,"Capital Innovators","MedSocket","300,000","seed","2015-09-30","Details",""
"36",36,"Capital Innovators","Material Mix","50,000","seed","2012-03-05","Details","Dead"
"37",37,"SixThirty","gremln","700,000","angel","2012-12-24","Details",""
"38",38,"Capital Innovators","Juristat","160,000","seed","2013-06-28","Details",""
"39",39,"Capital Innovators","HIPAAtrek","75,000","seed","2015-02-02","Details",""
"40",40,"Capital Innovators","Growth Systems","","seed","2013-05-10","Details",""
"41",41,"Capital Innovators","LockerDome","","seed","2011-09-23","Details",""
"42",42,"Capital Innovators","LockerDome","750,000","angel","2012-01-04","Details",""
"43",43,"Capital Innovators","Time to Cater","50,000","seed","2013-02-01","Details",""
"44",44,"Capital Innovators","Gremln","","seed","2011-09-01","Details",""
"45",45,"Capital Innovators","Systematic Revenue","50,000","seed","2013-12-17","Details",""
"46",46,"Capital Innovators","BusyEvent","50,000","seed","2012-02-01","Details",""
"47",47,"Capital Innovators","Tunespeak","50,000","seed","2012-09-01","Details",""
"48",48,"Capital Innovators","CellARide","50,000","seed","2014-01-01","Details",""
"49",49,"Capital Innovators","BidRazor","","seed","2013-05-01","Details",""
"50",50,"Capital Innovators","MedSocket","500,000","seed","2015-11-06","Details",""
"51",51,"Capital Innovators","HealthyMe","50,000","seed","2013-09-01","Details",""
"52",52,"Capital Innovators","Bonfyre","100,000","seed","2015-02-05","Details",""
"53",53,"Capital Innovators","FoodEssentials","50,000","seed","2012-09-18","Details",""
"54",54,"Capital Innovators","TAKO","","seed","2014-09-10","Details","Exited"
"55",1,"Mercury Fund","FoodEssentials","","convertible_note","2015-08-28","Details",""
"56",2,"Teresa Katubig","Rovertown","400,000","seed","2014-06-01","Details",""
"57",3,"Brian Kinman","TrakBill","25,000","angel","2014-07-25","Details",""
"58",4,"Mark Sullivan","TrakBill","375,000","seed","2014-11-04","Details",""
"59",5,"Capital Innovators","Kingdom Scene Endeavors","50,000","seed","2013-09-17","Details",""
"60",6,"University of Missouri Enterprise Investment Program","MedSocket","250,000","seed","2013-03-01","Details",""
"61",7,"Centennial Investors","MedSocket","166,500","angel","2013-03-01","Details",""
"62",8,"Capital Innovators","DiningCircle","50,000","seed","2011-09-01","Details",""
"63",9,"Start-Up Chile","Material Mix","40,000","seed","2013-08-22","Details","Dead"
"64",10,"VoiVoda Ventures","Gremln","60,000","venture","2013-04-01","Details",""
"65",11,"Arch Grants","FoodEssentials","50,000","grant","2012-06-01","Details",""
"66",12,"Capital Innovators","ViewPoint","","seed","2013-05-10","Details",""
"67",13,"Capital Innovators","Norse","50,000","seed","2011-09-01","Details",""
"68",14,"Dion Joannou","Rovertown","100,000","seed","2013-01-01","Details",""
"69",15,"Capital Innovators","Pixel Press","518,200","seed","2014-03-14","Details",""
"70",16,"David Karandish","Rovertown","875,000","venture","2015-03-11","Details",""
"71",17,"KPMG Capital","FoodEssentials","","convertible_note","2015-08-28","Details",""
"72",18,"Cultivation Capital","Gremln","500,000","seed","2014-11-03","Details",""
"73",19,"Arch Grants","Material Mix","50,000","seed","2012-05-10","Details","Dead"
"74",20,"The Entrust Group","Juristat","257,000","seed","2014-07-22","Details",""
"75",21,"Cultivation Capital","Gremln","720,000","venture","2016-02-04","Details",""
"76",22,"Capital Innovators","JBara","","seed","2011-12-11","Details","Dead"
"77",23,"Billiken Angels Network","Better Weekdays","1,300,000","venture","2015-10-20","Details",""
"78",24,"Arsenal Capital Partners","Juristat","1,200,000","seed","2015-01-05","Details",""
"79",25,"Dave Peacock","Juristat","1,200,000","seed","2015-01-05","Details",""
"80",26,"Capital Innovators","Adjudica","50,000","seed","2011-09-01","Details",""
"81",27,"Chris Sim","Rovertown","875,000","venture","2015-03-11","Details",""
"82",28,"Chaifetz Group, LLC","Pixel Press","518,200","seed","2014-03-14","Details",""
"83",29,"Group of Private Angels","TAKO","","seed","2012-03-12","Details","Exited"
"84",30,"Brian Matthews","LockerDome","750,000","angel","2012-01-04","Details",""
"85",31,"Daniel Koetting","PFITR","25,000","convertible_note","2016-03-15","Details",""
"86",32,"UMB Banks","PFITR","50,000","convertible_note","2015-07-15","Details",""
"87",33,"Capital Innovators","Growth Systems","50,000","angel","2011-09-16","Details",""
"88",34,"Hal Gentry","TrakBill","375,000","seed","2014-11-04","Details",""
"89",35,"Billiken Angels Network","Bonfyre","","venture","2014-07-25","Details",""
"90",36,"Battery Ventures","JBara","9,000,000","venture","2013-04-01","Details","Dead"
"91",37,"Carol Matthews","LockerDome","750,000","angel","2012-01-04","Details",""
"92",38,"Chuck Vallurupalli","PFITR","75,000","seed","2014-11-30","Details",""
"93",39,"Robert Bukaty","PFITR","336,000","seed","2014-08-01","Details",""
"94",40,"Cultivation Capital","JBara","50,000","seed","2012-04-20","Details","Dead"
"95",41,"Walter Galvin","PFITR","50,000","convertible_note","2015-07-15","Details",""
"96",42,"Brian Matthews","Adjudica","500,000","angel","2010-01-01","Details",""
"97",43,"KPMG","Norse","11,400,000","venture","2015-09-30","Details",""
"98",44,"Cultivation Capital","TrakBill","250,000","seed","2013-07-09","Details",""
"99",45,"Tech Coast Angels","Gremln","523,452","venture","2013-10-18","Details",""
"100",46,"Cultivation Capital","Tunespeak","2,000,000","venture","2015-07-24","Details",""
"101",47,"Capital Innovators","Rovertown","50,000","seed","2013-09-09","Details",""
"102",48,"Cultivation Capital","FoodEssentials","1,527,921","venture","2014-10-14","Details",""
"103",49,"Cultivation Capital","TrakBill","375,000","seed","2014-11-04","Details",""
"104",50,"Arsenal Capital Management","Bonfyre","4,000,000","venture","2016-06-21","Details",""
"105",51,"Bessemer Venture Partners","JBara","25,000,000","venture","2014-10-10","Details","Dead"
"106",52,"Capital Innovators","Pixel Press","305,000","angel","2013-11-11","Details",""
"107",53,"Capital Innovators","Systematic Revenue","457,500","angel","2012-04-01","Details",""
"108",54,"VC FinTech Accelerator","PFITR","50,000","seed","2016-05-12","Details",""
"109",55,"Summit Partners","JBara","20,000,000","venture","2013-11-06","Details","Dead"
"110",56,"Arch Grants","Juristat","100,000","grant","2014-04-11","Details",""
"111",57,"Hal Gentry","LockerDome","750,000","angel","2012-01-04","Details",""
"112",58,"Bill DeWitt III","LockerDome","6,000,000","venture","2013-03-01","Details",""
"113",59,"Kirk Damman","Juristat","257,000","seed","2014-07-22","Details",""
"114",60,"Prosper","HealthyMe","50,000","seed","2015-01-20","Details",""
"115",61,"Clifford Holekamp","LockerDome","6,000,000","venture","2013-03-01","Details",""
"116",62,"St. Louis Arch Angels","LockerDome","1,043,000","angel","2012-06-01","Details",""
"117",63,"Cultivation Capital","LockerDome","1,043,000","angel","2012-06-01","Details",""
"118",64,"Arch Grants","Rovertown","100,000","grant","2014-04-14","Details",""
"119",65,"Capital Innovators","PFITR","336,000","seed","2014-08-01","Details",""
"120",66,"Clifford Holekamp","Systematic Revenue","1,250,000","venture","2013-12-17","Details",""
"121",67,"Capital Innovators","Global Yodel","50,000","seed","2014-09-10","Details",""
"122",68,"Arsenal Capital Management","Bonfyre","2,450,000","venture","2016-01-06","Details",""
"123",69,"iSELECT FUND","Better Weekdays","1,300,000","venture","2015-10-20","Details",""
"124",70,"Battery Ventures","JBara","20,000,000","venture","2013-11-06","Details","Dead"
"125",71,"Moosylvania Marketing","LockerDome","750,000","angel","2012-01-04","Details",""
"126",72,"Helix Fund","Better Weekdays","200,000","venture","2017-06-02","Details",""
"127",73,"Cultivation Capital","TrakBill","250,000","seed","2013-12-27","Details",""
"128",74,"Capital Innovators","Aisle411","50,000","seed","2012-01-01","Details",""
"129",75,"Cultivation Capital","Systematic Revenue","1,250,000","venture","2013-12-17","Details",""
"130",76,"Capital Innovators","CellARide","250,000","seed","2015-03-25","Details",""
"131",77,"Capital Innovators","Dead Inventory Management System","50,000","seed","2013-01-29","Details",""
"132",78,"Jack L. Oliver III","Juristat","1,200,000","seed","2015-01-05","Details",""
"133",79,"Serra Ventures","FoodEssentials","","convertible_note","2015-07-16","Details",""
"134",80,"Cultivation Capital","Aisle411","6,340,000","venture","2013-09-04","Details",""
"135",81,"Billiken Angels Network","Bonfyre","147,500","venture","2015-09-30","Details",""
"136",82,"Serra Ventures","FoodEssentials","","venture","2015-10-01","Details",""
"137",83,"Serra Ventures","Tunespeak","2,000,000","venture","2015-07-24","Details",""
"138",84,"Capital Innovators","MedSocket","100,000","seed","2014-11-01","Details",""
"139",85,"St. Louis Arch Angels","CellARide","100,000","seed","2014-07-25","Details",""
"140",86,"Arch Grants","Rovertown","50,000","grant","2013-07-01","Details",""
"141",87,"Capital Innovators","Bonfyre","50,000","seed","2012-01-01","Details",""
"142",88,"Billiken Angels Network","BusyEvent","19,208","venture","2013-10-28","Details",""
"143",89,"Dave Peacock","Rovertown","400,000","seed","2014-06-01","Details",""
"144",90,"iSELECT FUND","AdFreeq","","undisclosed","2014-04-09","Details",""
"145",91,"Mayhem Development","CellARide","100,000","seed","2015-12-01","Details",""
"146",92,"West Capital Advisors","FoodEssentials","","convertible_note","2015-08-28","Details",""
"147",93,"Capital Innovators","TrakBill","50,000","seed","2013-01-30","Details",""
"148",94,"KPMG Capital","FoodEssentials","10,000,000","venture","2016-02-11","Details",""
"149",95,"Brian Kinman","TrakBill","375,000","seed","2014-11-04","Details",""
"150",96,"Arch Grants","AdFreeq","50,000","grant","2013-05-14","Details",""
"151",97,"Hal Gentry","TrakBill","25,000","angel","2013-05-22","Details",""
"152",98,"Mercury Fund","FoodEssentials","2,170,000","venture","2014-12-22","Details",""
"153",99,"Billiken Angels Network","Bonfyre","30,000","venture","2014-12-15","Details",""
"154",100,"Missouri Technology Corporation","Rovertown","400,000","seed","2014-06-01","Details",""
"155",101,"Capital Innovators","Symvato","50,000","seed","2013-09-11","Details",""
"156",102,"Serra Ventures","FoodEssentials","2,170,000","venture","2014-12-22","Details",""
"157",103,"Arch Grants","FoodEssentials","100,000","grant","2013-04-05","Details",""
"158",104,"Jim McKelvey","LockerDome","750,000","angel","2012-01-04","Details",""
"159",105,"Hal Gentry","Pixel Press","518,200","seed","2014-03-14","Details",""
"160",106,"Cultivation Capital","Systematic Revenue","100,000","seed","2012-07-02","Details",""
"161",107,"Salesforce Ventures","JBara","20,000,000","venture","2013-11-06","Details","Dead"
"162",108,"Cultivation Capital","LockerDome","500,000","venture","2016-06-24","Details",""
"163",109,"Plug & Play Ventures","Aisle411","6,340,000","venture","2013-09-04","Details",""
"164",110,"Chris Pronger","LockerDome","6,000,000","venture","2013-03-01","Details",""
"165",111,"Springfield Investments","Aisle411","6,340,000","venture","2013-09-04","Details",""
"166",112,"Capital Innovators","SmartCare Consultants","100,000","seed","2015-07-01","Details",""
"167",113,"Cultivation Capital","LockerDome","10,000,000","venture","2014-12-03","Details",""
"168",114,"Cultivation Capital","LockerDome","500,000","venture","2016-03-29","Details",""
"169",115,"Capital Innovators","Better Weekdays","1,300,000","venture","2015-10-20","Details",""
"170",116,"Missouri Technology Corporation","Rovertown","875,000","venture","2015-03-11","Details",""
"171",117,"Capital Innovators","AdFreeq","50,000","seed","2012-09-19","Details",""
"172",118,"Brian Matthews","LockerDome","6,000,000","venture","2013-03-01","Details",""
"173",119,"Jim McKelvey","LockerDome","6,000,000","venture","2013-03-01","Details",""
"174",120,"Capital Innovators","LockerDome","1,043,000","angel","2012-06-01","Details",""
"175",121,"Rick Holton, Jr.","Rovertown","400,000","seed","2014-06-01","Details",""
"176",122,"Cultivation Capital","LockerDome","6,000,000","venture","2013-03-01","Details",""
"177",123,"Robert Tobin","PFITR","336,000","seed","2014-08-01","Details",""
"178",124,"Capital Innovators","Gremln","700,000","angel","2012-12-24","Details",""
"179",125,"Cultivation Capital","FoodEssentials","600,000","seed","2013-03-07","Details",""
"180",126,"Capital Innovators","MedSocket","300,000","seed","2015-09-30","Details",""
"181",127,"Nick Apperson","TrakBill","10,000","angel","2013-04-18","Details",""
"182",128,"Mayhem Development","CellARide","250,000","seed","2015-03-25","Details",""
"183",129,"Capital Innovators","Material Mix","50,000","seed","2012-03-05","Details","Dead"
"184",130,"iSELECT FUND","Gremln","500,000","seed","2014-11-03","Details",""
"185",131,"SixThirty - FinTech Accelerator","Gremln","100,000","seed","2014-04-22","Details",""
"186",132,"Billiken Angels Network","Material Mix","40,000","seed","2013-08-22","Details","Dead"
"187",133,"iSELECT FUND","Time to Cater","102,500","angel","2014-02-01","Details",""
"188",134,"Capital Innovators","Juristat","160,000","seed","2013-06-28","Details",""
"189",135,"iSELECT FUND","Time to Cater","","undisclosed","2013-08-27","Details",""
"190",136,"BioGenerator","MedSocket","100,000","seed","2014-11-01","Details",""
"191",137,"Arch Grants","Juristat","50,000","grant","2013-07-01","Details",""
"192",138,"Arch Grants","TrakBill","50,000","grant","2013-05-14","Details",""
"193",139,"BioGenerator","MedSocket","300,000","seed","2015-09-30","Details",""
"194",140,"Billiken Angels Network","Aisle411","6,340,000","venture","2013-09-04","Details",""
"195",141,"Missouri Technology Corporation","MedSocket","300,000","seed","2015-09-30","Details",""
"196",142,"Cultivation Capital","Aisle411","250,000","angel","2012-09-05","Details",""
"197",143,"SixThirty - FinTech Accelerator","PFITR","150,000","convertible_note","2015-01-30","Details",""
"198",144,"Chris Sims","Rovertown","875,000","venture","2015-03-11","Details",""
"199",145,"Serra Ventures","FoodEssentials","","convertible_note","2015-08-28","Details",""
"200",146,"Cultivation Capital","Tunespeak","500,000","angel","2013-07-08","Details",""
"201",147,"St. Louis Economic Development Partnership","Juristat","50,000","grant","2013-10-03","Details",""
"202",148,"Private Angels","TAKO","","seed","2013-03-05","Details","Exited"
"203",149,"Mercury Fund","FoodEssentials","1,527,921","venture","2014-10-14","Details",""
"204",150,"Cultivation Capital","Systematic Revenue","250,000","seed","2012-08-07","Details",""
"205",151,"Bain Capital Ventures","JBara","20,000,000","venture","2013-11-06","Details","Dead"
"206",152,"Capital Innovators","HIPAAtrek","75,000","seed","2015-02-02","Details",""
"207",153,"Capital Innovators","Growth Systems","","seed","2013-05-10","Details",""
"208",154,"Capital Innovators","LockerDome","","seed","2011-09-23","Details",""
"209",155,"Cultivation Capital","LockerDome","300,000","angel","2012-04-17","Details",""
"210",156,"Saint Louis Arch Angels","Time to Cater","102,500","angel","2014-02-01","Details",""
"211",157,"Missouri Technology Corporation","PFITR","150,000","convertible_note","2015-01-30","Details",""
"212",158,"Jim Eberlin","Juristat","1,200,000","seed","2015-01-05","Details",""
"213",159,"mktg","Bonfyre","1,700,000","angel","2013-11-19","Details",""
"214",160,"Missouri Technology Corporation","MedSocket","500,000","seed","2015-11-06","Details",""
"215",161,"Capital Innovators","LockerDome","750,000","angel","2012-01-04","Details",""
"216",162,"Lightspeed Venture Partners","JBara","25,000,000","venture","2014-10-10","Details","Dead"
"217",163,"dunnhumby Ventures","FoodEssentials","2,170,000","venture","2014-12-22","Details",""
"218",164,"FIS","PFITR","200,000","convertible_note","2016-05-05","Details",""
"219",165,"Missouri Technology Corporation","CellARide","175,000","seed","2016-06-01","Details",""
"220",166,"SixThirty - FinTech Accelerator","PFITR","336,000","seed","2014-08-01","Details",""
"221",167,"Silicon Valley Bank","JBara","9,000,000","venture","2013-04-01","Details","Dead"
"222",168,"Billiken Angels Network","BusyEvent","","seed","2012-10-02","Details",""
"223",169,"Cultivation Capital","FoodEssentials","","venture","2015-10-01","Details",""
"224",170,"Capital Innovators","Time to Cater","50,000","seed","2013-02-01","Details",""
"225",171,"Dave Peacock","Rovertown","875,000","venture","2015-03-11","Details",""
"226",172,"Oak Investment Partners","Norse","10,000,000","venture","2013-12-12","Details",""
"227",173,"Nick Apperson","Juristat","160,000","seed","2013-06-28","Details",""
"228",174,"Capital Innovators","Gremln","","seed","2011-09-01","Details",""
"229",175,"Cultivation Capital","Tunespeak","750,000","angel","2014-06-01","Details",""
"230",176,"Cultivation Capital","FoodEssentials","10,000,000","venture","2016-02-11","Details",""
"231",177,"Capital Innovators","Systematic Revenue","50,000","seed","2013-12-17","Details",""
"232",178,"St. Louis Arch Angels","Bonfyre","750,000","angel","2012-03-01","Details",""
"233",179,"Billiken Angels Network","BusyEvent","30,000","venture","2014-11-23","Details",""
"234",180,"Capital Innovators","BusyEvent","50,000","seed","2012-02-01","Details",""
"235",181,"Capital Innovators","Tunespeak","50,000","seed","2012-09-01","Details",""
"236",182,"Teresa Katubig","Rovertown","400,000","seed","2014-06-01","Details",""
"237",183,"Capital Innovators","CellARide","50,000","seed","2014-01-01","Details",""
"238",184,"co.lab","Pixel Press","","seed","2015-06-01","Details",""
"239",185,"Capital Innovators","BidRazor","","seed","2013-05-01","Details",""
"240",186,"Capital Innovators","MedSocket","500,000","seed","2015-11-06","Details",""
"241",187,"Capital Innovators","HealthyMe","50,000","seed","2013-09-01","Details",""
"242",188,"Hal Gentry","TrakBill","25,000","angel","2014-09-11","Details",""
"243",189,"Billiken Angels Network","BusyEvent","320,000","venture","2013-02-27","Details",""
"244",190,"St. Louis Arch Angels","Aisle411","6,340,000","venture","2013-09-04","Details",""
"245",191,"Capital Innovators","Bonfyre","100,000","seed","2015-02-05","Details",""
"246",192,"West Capital Advisors","FoodEssentials","10,000,000","venture","2016-02-11","Details",""
"247",193,"Capital Innovators","FoodEssentials","50,000","seed","2012-09-18","Details",""
"248",194,"Capital Innovators","TAKO","","seed","2014-09-10","Details","Exited"
"249",195,"Bodley Group","Pixel Press","518,200","seed","2014-03-14","Details",""
"250",196,"Billiken Angels Network","Material Mix","15,000","seed","2014-02-15","Details","Dead"
"251",197,"Cultivation Capital","FoodEssentials","","convertible_note","2015-08-28","Details",""
