"","V1","V2","V3","V4","V5","V6","V7","V8"
"63",3,"AlphaLab","Tunessence","25,000","seed","2012-10-25","Details",""
"64",4,"Rincon Venture Partners","The Resumator","15,000,000","venture","2014-08-19","Details",""
"65",5,"Mark Cuban","Insurance Zebra","4,500,063","seed","2013-12-06","Details",""
"66",6,"Innovation Works","The Resumator","2,100,000","venture","2012-10-30","Details",""
"67",7,"Innovation Works","Insurance Zebra","","seed","2012-06-10","Details",""
"68",8,"Urban Redevelopment Authority of Pittsburgh","AthleteTrax","","seed","2014-12-17","Details",""
"69",9,"Innovation Works","Aurochs Brewing Company","200,000","seed","2013-11-21","Details",""
"70",10,"ff Venture Capital","The Resumator","700,000","angel","2011-05-06","Details",""
"71",11,"Innovation Works","Collected","100,000","convertible_note","2014-03-17","Details",""
"72",12,"AlphaLab","Chogger","25,000","seed","2008-06-01","Details","Dead"
"73",13,"Innovation Works","Wing Ma'am","50,000","seed","2014-04-17","Details",""
"74",14,"Simon Nixon","Insurance Zebra","4,500,063","seed","2013-12-06","Details",""
"75",15,"AlphaLab","MegaBits","25,000","seed","2013-10-23","Details",""
"76",16,"Innovation Works","ComVibe","","seed","2012-05-24","Details",""
"77",17,"Christopher Muenchhoff","The Resumator","700,000","angel","2011-05-06","Details",""
"78",18,"Innovation Works","The Resumator","700,000","angel","2011-05-06","Details",""
"79",19,"AlphaLab","Shoefitr","25,000","seed","2009-06-04","Details","Exited"
"80",20,"AlphaLab","GameHuddle","25,000","seed","2008-06-01","Details",""
"81",21,"Innovation Works","Digital Dream Labs","","seed","2013-06-26","Details",""
"82",22,"Rincon Venture Partners","The Resumator","2,100,000","venture","2012-10-30","Details",""
"83",23,"AlphaLab","Workshirt","25,000","seed","2013-02-06","Details",""
"84",24,"Birchmere Ventures","Insurance Zebra","4,500,063","seed","2013-12-06","Details",""
"85",25,"Innovation Works","AccelDiagnostics","","convertible_note","2015-01-14","Details",""
"86",26,"AlphaLab","Crono","25,000","seed","2008-07-01","Details","Dead"
"87",27,"Silverton Partners","Insurance Zebra","4,500,063","seed","2013-12-06","Details",""
"88",28,"AlphaLab","SkillLife","","seed","2010-01-01","Details","Dead"
"89",29,"Blue Cloud Ventures","The Resumator","15,000,000","venture","2014-08-19","Details",""
"90",30,"AlphaLab","Hub19","25,000","seed","2011-10-26","Details","Dead"
"91",31,"FLOODGATE","Insurance Zebra","4,500,063","seed","2013-12-06","Details",""
"92",32,"Innovation Works","Shoefitr","1,200,000","venture","2011-10-28","Details","Exited"
"93",33,"Innovation Works","AutoRef","850,000","seed","2013-04-12","Details","Dead"
"94",34,"Innovation Works","Bueda","100,000","venture","2010-07-01","Details","Dead"
"95",35,"Carnegie Mellon University","NoWait","50,000","seed","2012-06-01","Details","Exited"
"96",36,"Paige Craig","The Resumator","700,000","angel","2011-05-06","Details",""
"97",37,"AutoScout24","AutoRef","850,000","seed","2013-04-12","Details","Dead"
"98",38,"AlphaLab","NoWait","10,000,000","venture","2014-05-20","Details","Exited"
"99",39,"Birchmere Ventures","NoWait","2,000,000","venture","2012-08-28","Details","Exited"
"100",40,"AlphaLab","Bueda","25,000","seed","2008-06-02","Details","Dead"
"101",41,"AlphaLab","80 Degrees West","","seed","2010-05-17","Details",""
"102",42,"Plug & Play Ventures","Bracketz","25,000","seed","2012-02-10","Details",""
"103",43,"AlphaLab","SolePower","25,000","seed","2013-02-06","Details",""
"104",44,"AlphaLab","iTwixie","25,000","seed","2008-06-03","Details",""
"105",45,"Innovation Works","FutureDerm","150,000","seed","2012-12-21","Details",""
"106",46,"AlphaLab","NavPrescience","25,000","seed","2009-01-06","Details",""
"107",47,"Carnegie Mellon University","Collected","100,000","convertible_note","2014-03-17","Details",""
"108",48,"AlphaLab","Bracketz","25,000","seed","2012-02-10","Details",""
"109",49,"Innovation Works","FutureDerm","40,000","seed","2014-05-01","Details",""
"110",50,"AlphaLab","Aurochs Brewing Company","25,000","seed","2012-10-25","Details",""
"111",51,"AlphaLab","PoweredAnalytics","25,000","seed","2013-02-06","Details","Exited"
"112",52,"AlphaLab","Treatspace","25,000","seed","2012-10-25","Details",""
"113",53,"Innovation Works","ComVibe","","seed","2013-01-24","Details",""
"114",54,"Silverton Partners","Black Locus","2,500,000","venture","2011-07-01","Details","Exited"
"115",55,"AlphaLab","HeadRightGames","25,000","seed","2012-02-10","Details",""
"116",56,"Innovation Works","Hub19","","seed","2012-02-22","Details","Dead"
"117",57,"AlphaLab","LeftRight Studios","25,000","seed","2009-01-04","Details","Dead"
"118",58,"Innovation Works","PHRQL","100,000","seed","2014-10-23","Details",""
"119",59,"AlphaLab","PhotoSynesi","","seed","2010-06-15","Details",""
"120",60,"Yelp","NoWait","8,000,000","undisclosed","2016-08-11","Details","Exited"
"121",61,"Innovation Works","ComVibe","","seed","2014-02-25","Details",""
"122",62,"Sand Hill Angels","NoWait","10,000,000","venture","2014-05-20","Details","Exited"
"123",63,"Innovation Works","Cloudfab","","seed","2011-06-30","Details",""
"124",64,"Innovation Works","NoWait","10,000,000","venture","2014-05-20","Details","Exited"
"125",65,"Riverfront Ventures","The Resumator","15,000,000","venture","2014-08-19","Details",""
"126",66,"AlphaLab","Crowdasaurus","25,000","seed","2013-10-23","Details",""
"127",67,"AlphaLab","PhotoSynesi","25,000","seed","2009-06-01","Details",""
"128",68,"Innovation Works","DeviceKnit","25,000","seed","2010-01-26","Details","Dead"
"129",69,"AlphaLab","NoWait","25,000","seed","2010-01-01","Details","Exited"
"130",70,"AlphaLab","NoWait","25,000","seed","2010-10-22","Details","Exited"
"131",71,"Sand Hill Angels","NoWait","2,000,000","venture","2012-08-28","Details","Exited"
"132",72,"AlphaLab","Cloudfab","25,000","seed","2009-07-01","Details",""
"133",73,"Birchmere Labs","Insurance Zebra","1,500,000","seed","2013-01-31","Details",""
"134",74,"Birchmere Ventures","NoWait","10,000,000","venture","2014-05-20","Details","Exited"
"135",75,"AlphaLab","BlenderHouse","25,000","seed","2008-07-04","Details",""
"136",76,"Drive Capital","NoWait","10,000,000","venture","2014-05-20","Details","Exited"
"137",77,"Innovation Works","NoWait","2,000,000","venture","2012-08-28","Details","Exited"
"138",78,"Innovation Works","Cloudfab","25,000","seed","2009-08-01","Details",""
"139",79,"Innovation Works","Treatspace","150,000","seed","2014-01-27","Details",""
"140",80,"AlphaLab","Ajax Street","25,000","seed","2008-06-04","Details",""
"141",81,"Innovation Works","SolePower","","seed","2015-05-26","Details",""
"142",82,"Innovation Works","Hub19","","seed","2013-02-06","Details","Dead"
"143",83,"Innovation Works","AthleteTrax","","seed","2015-02-03","Details",""
"144",84,"AlphaLab","Wing Ma'am","25,000","seed","2013-06-09","Details",""
"145",85,"AlphaLab","80 Degrees West","25,000","seed","2009-06-03","Details",""
"146",86,"AlphaLab","ProfilePasser","25,000","seed","2013-06-06","Details",""
"147",87,"Mark Cuban","Insurance Zebra","1,500,000","seed","2013-01-31","Details",""
"148",88,"AlphaLab","SkillLife","25,000","seed","2008-06-01","Details","Dead"
"149",89,"AlphaLab","AutoRef","25,000","seed","2012-06-28","Details","Dead"
"150",90,"AlphaLab","Black Locus","","seed","2010-01-01","Details","Exited"
"151",91,"Urban Redevelopment Authority of Pittsburgh","Treatspace","","seed","2014-06-24","Details",""
"152",92,"AlphaLab","Collected","25,000","seed","2013-06-13","Details",""
"153",93,"Innovation Works","The Resumator","50,000","seed","2009-12-10","Details",""
"154",94,"AlphaLab","Devotee","25,000","seed","2010-10-22","Details","Dead"
"155",95,"AlphaLab","Shoefitr","","seed","2010-05-17","Details","Exited"
"156",96,"AlphaLab","The Resumator","25,000","seed","2009-01-01","Details",""
"157",97,"T-Venture","AutoRef","850,000","seed","2013-04-12","Details","Dead"
"158",98,"AlphaLab","Sonya Labs","25,000","seed","2008-06-01","Details","Dead"
"159",99,"AlphaLab","RoommateFit","25,000","seed","2012-02-10","Details",""
"160",100,"AlphaLab","StockCastr","25,000","seed","2008-06-05","Details","Dead"
"161",101,"Birchmere Ventures","Insurance Zebra","1,500,000","seed","2013-01-31","Details",""
"162",102,"Innovation Works","HeadRightGames","","seed","2013-04-30","Details",""
"163",103,"AlphaLab","Digital Dream Labs","25,000","seed","2013-02-06","Details",""
"164",104,"Rincon Venture Partners","The Resumator","700,000","angel","2011-05-06","Details",""
"165",105,"AlphaLab","Devotee","25,000","seed","2010-01-03","Details","Dead"
"166",106,"FLOODGATE","Insurance Zebra","1,500,000","seed","2013-01-31","Details",""
"167",107,"Mercury Fund","Black Locus","2,500,000","venture","2011-07-01","Details","Exited"
"168",108,"Vital Venture Capital","Shoefitr","1,200,000","venture","2011-10-28","Details","Exited"
"169",109,"AlphaLab","PHRQL","25,000","seed","2011-10-26","Details",""
"170",110,"Innovation Works","Tunessence","","seed","2012-12-14","Details",""
"171",111,"AlphaLab","Meaningfy","25,000","seed","2013-02-06","Details",""
"172",112,"Birchmere Ventures","The Resumator","2,100,000","venture","2012-10-30","Details",""
"173",113,"AlphaLab","GenevaMars","25,000","seed","2011-05-12","Details",""
"174",114,"Birchmere Ventures","The Resumator","15,000,000","venture","2014-08-19","Details",""
"175",115,"AlphaLab","RhoMania","25,000","seed","2011-05-12","Details",""
"176",116,"Silverton Partners","Insurance Zebra","1,500,000","seed","2013-01-31","Details",""
"177",117,"Salesforce","The Resumator","2,100,000","venture","2012-10-30","Details",""
"178",118,"Innovation Works","AccelDiagnostics","","seed","2013-04-25","Details",""
"179",119,"Innovation Works","SolePower","","seed","2013-11-21","Details",""
"180",120,"AlphaLab","Spacefinity","25,000","seed","2013-06-08","Details",""
"181",121,"AlphaLab","Insurance Zebra","","seed","2012-02-10","Details",""
"182",122,"Innovation Works","HeadRightGames","","seed","2012-08-17","Details",""
"183",123,"Innovation Works","Aurochs Brewing Company","50,000","convertible_note","2015-05-07","Details",""
"184",124,"AlphaLab","InnomiNet","25,000","seed","2008-06-06","Details",""
"185",125,"AlphaLab","AccelDiagnostics","25,000","seed","2012-02-10","Details",""
"186",126,"ff Venture Capital","The Resumator","2,100,000","venture","2012-10-30","Details",""
"187",127,"AlphaLab","Zipano","25,000","seed","2009-07-01","Details","Dead"
"188",128,"AlphaLab","AthleteTrax","25,000","seed","2013-06-01","Details",""
"189",129,"AlphaLab","VitalClip","25,000","seed","2011-10-26","Details",""
"190",130,"Innovation Works","AthleteTrax","","seed","2014-03-06","Details",""
"191",131,"AlphaLab","FutureDerm","25,000","seed","2012-10-25","Details",""
"192",132,"Innovation Works","Tunessence","","seed","2014-02-14","Details",""
"193",133,"AlphaLab","Tutor Technologies","25,000","seed","2011-05-12","Details",""
"194",134,"Innovation Works","FutureDerm","327,000","venture","2013-03-01","Details",""
"195",135,"AlphaLab","ComVibe","25,000","seed","2011-10-26","Details",""
"196",136,"Innovation Works","Sonya Labs","25,000","seed","2008-06-01","Details","Dead"
