"","V1","V2","V3","V4","V5","V6","V7","V8"
"68",5,"Amplify.LA","hellotech","12,500,000","venture","2015-09-16","Details",""
"69",6,"Alan Stern","Invested.in","830,000","seed","2012-11-01","Details",""
"70",7,"Expansion Venture Capital","hellotech","2,500,000","seed","2015-01-27","Details",""
"71",8,"Social Starts","Weaver Labs","","seed","2014-12-01","Details",""
"72",9,"IDG Ventures USA","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"73",10,"Amplify.LA","20Jeans","","seed","2013-04-04","Details",""
"74",11,"Wavemaker Partners","20Jeans","1,000,000","seed","2013-04-18","Details",""
"75",12,"George Rose","RadPad","600,000","seed","2013-11-06","Details","Exited"
"76",13,"Social Leverage","RadPad","600,000","seed","2013-11-06","Details","Exited"
"77",14,"Josh Pyatt","Squabbler","","seed","2013-02-15","Details",""
"78",15,"Christopher Grey","Invested.in","830,000","seed","2012-11-01","Details",""
"79",16,"Terry Kay","Invested.in","830,000","seed","2012-11-01","Details",""
"80",17,"Tom McInerney","Look.io","","seed","2012-01-01","Details","Exited"
"81",18,"Amplify.LA","Battlefy","200,000","angel","2012-11-01","Details",""
"82",19,"Paige Craig","Stacksocial","800,000","seed","2012-07-24","Details",""
"83",20,"Post Investment Group","RadPad","1,000,000","seed","2014-03-18","Details","Exited"
"84",21,"NHN","sensay","4,500,000","seed","2016-08-02","Details",""
"85",22,"Valence Ventures","Vadio","8,000,000","venture","2015-05-12","Details",""
"86",23,"Michael Huffington","RadPad","2,000,000","seed","2014-08-12","Details","Exited"
"87",24,"Alex Bard","Bitium","2,400,000","seed","2013-04-17","Details",""
"88",25,"Wavemaker Partners","Invested.in","880,000","venture","2012-01-19","Details",""
"89",26,"Amplify.LA","sensay","1,500,000","seed","2015-01-05","Details",""
"90",27,"Drummond Road Capital","sensay","1,500,000","seed","2015-01-05","Details",""
"91",28,"Dennis Phelps","Affinity Networks","500,000","seed","2014-02-20","Details",""
"92",29,"Wonder Ventures","sensay","1,500,000","seed","2015-01-05","Details",""
"93",30,"Amplify.LA","AlphaDraft","","seed","2015-02-01","Details","Exited"
"94",31,"Dennis Phelps","TheBouqs","1,100,000","seed","2013-06-25","Details",""
"95",32,"HIGHLINEvc","Battlefy","200,000","angel","2012-11-01","Details",""
"96",33,"Karlin Ventures","Invested.in","830,000","seed","2012-11-01","Details",""
"97",34,"Techstars","Ziptask","118,000","seed","2013-01-14","Details","Dead"
"98",35,"Amplify.LA","MapSense","2,500,000","seed","2015-05-27","Details","Exited"
"99",36,"Bill Lohse","Battlefy","1,300,000","seed","2014-01-14","Details",""
"100",37,"Acequia Capital","Bitium","","seed","2012-08-01","Details",""
"101",38,"Amplify.LA","Battlefy","1,300,000","seed","2014-01-14","Details",""
"102",39,"Social Starts","Battlefy","1,300,000","seed","2014-01-14","Details",""
"103",40,"Portland Seed Fund","Vadio","750,000","venture","2012-11-01","Details",""
"104",41,"First Round","Gem","2,000,000","seed","2014-09-17","Details",""
"105",42,"Demarest Media","EverSport Media","","seed","2013-08-01","Details",""
"106",43,"Third Wave Digital","EverSport Media","4,200,000","venture","2015-10-10","Details",""
"107",44,"First Round","Gem","1,500,000","angel","2014-02-11","Details",""
"108",45,"ff Venture Capital","Estify","6,300,000","venture","2016-09-26","Details",""
"109",46,"Wavemaker Partners","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"110",47,"Dean Gilbert","Squabbler","","seed","2013-02-15","Details",""
"111",48,"Canyon Creek Capital","ClubW","3,100,000","undisclosed","2013-02-07","Details",""
"112",49,"PIE","Vadio","18,000","seed","2012-10-08","Details",""
"113",50,"Double M Partners","Bitium","2,400,000","seed","2013-04-17","Details",""
"114",51,"Social Starts","Fama","1,500,000","seed","2015-12-23","Details",""
"115",52,"Draper Associates","Stacksocial","800,000","seed","2012-07-24","Details",""
"116",53,"Amplify.LA","Bitium","6,500,000","venture","2014-03-01","Details",""
"117",54,"Birchmere Ventures","Gem","1,500,000","angel","2014-02-11","Details",""
"118",55,"Portland Seed Fund","Vadio","1,030,000","convertible_note","2016-09-09","Details",""
"119",56,"Crosscut Ventures","hellotech","2,000,000","seed","2015-05-26","Details",""
"120",57,"Anthem Venture Partners","Affinity Networks","500,000","seed","2014-02-20","Details",""
"121",58,"Collaborative Fund","hellotech","2,500,000","seed","2015-01-27","Details",""
"122",59,"Diego Berdakin","Look.io","","seed","2012-01-01","Details","Exited"
"123",60,"Mike Kofi Okyere","Fanbread","800,000","seed","2014-05-01","Details","Exited"
"124",61,"CAA Ventures","20Jeans","1,000,000","seed","2013-04-18","Details",""
"125",62,"Kima Ventures","Fanbread","800,000","seed","2014-05-01","Details","Exited"
"126",63,"Alliance of Angels","Battlefy","1,300,000","seed","2014-01-14","Details",""
"127",64,"Upfront Ventures","hellotech","2,000,000","seed","2015-05-26","Details",""
"128",65,"Enspire Capital","TheBouqs","12,000,000","venture","2016-02-03","Details",""
"129",66,"Ron Burkle","hellotech","2,500,000","seed","2015-01-27","Details",""
"130",67,"Quest Venture Partners","TheBouqs","","seed","2013-10-24","Details",""
"131",68,"Third Wave Digital","EverSport Media","","seed","2013-08-01","Details",""
"132",69,"Keith Boesky","Battlefy","1,300,000","seed","2014-01-14","Details",""
"133",70,"Wavemaker Partners","FloQast","6,500,000","venture","2016-03-16","Details",""
"134",71,"Azure Capital Partners","TheBouqs","24,000,000","venture","2017-01-30","Details",""
"135",72,"Brendan Wallace","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"136",73,"Robert Wilson","Gem","1,300,000","seed","2015-04-02","Details",""
"137",74,"Wavemaker Partners","Clutter","2,000,000","seed","2015-05-18","Details",""
"138",75,"Brian Spaly","TheBouqs","1,100,000","seed","2013-06-25","Details",""
"139",76,"Shining Capital","ClubW","17,500,000","venture","2016-05-04","Details",""
"140",77,"Brendan Wallace","Clutter","1,300,000","seed","2015-08-06","Details",""
"141",78,"Polaris Partners","FloQast","25,000,000","venture","2017-06-21","Details",""
"142",79,"ff Venture Capital","Estify","1,500,000","venture","2014-10-03","Details",""
"143",80,"Bruce Eskowitz","Vadio","750,000","venture","2012-11-01","Details",""
"144",81,"Goldcrest Investments","RadPad","9,000,000","venture","2015-04-22","Details","Exited"
"145",82,"Romulus Capital","Estify","1,500,000","venture","2014-10-03","Details",""
"146",83,"Amplify.LA","TranslationExchange","100,000","convertible_note","2014-08-01","Details",""
"147",84,"Blockchain Capital","Gem","1,500,000","angel","2014-02-11","Details",""
"148",85,"BDC Venture Capital","Battlefy","2,000,000","seed","2014-12-26","Details",""
"149",86,"Accel Partners","hellotech","12,500,000","venture","2015-09-16","Details",""
"150",87,"Wonder Ventures","Clutter","2,000,000","seed","2015-05-18","Details",""
"151",88,"Quest Venture Partners","TheBouqs","12,000,000","venture","2016-02-03","Details",""
"152",89,"Structure Fund","Clutter","","seed","2014-02-21","Details",""
"153",90,"KEC Ventures","Gem","1,300,000","seed","2015-04-02","Details",""
"154",91,"Pelion Venture Partners","Gem","7,600,000","venture","2016-01-06","Details",""
"155",92,"Arjun Sethi","Clutter","2,000,000","seed","2015-05-18","Details",""
"156",93,"Tiller Partners","ClubW","9,500,000","venture","2014-09-22","Details",""
"157",94,"Quest Venture Partners","TheBouqs","1,100,000","seed","2013-06-25","Details",""
"158",95,"Danmar Capital","Gem","7,600,000","venture","2016-01-06","Details",""
"159",96,"Wavemaker Partners","TheBouqs","12,000,000","venture","2016-02-03","Details",""
"160",97,"James Joaquin","Gem","2,000,000","seed","2014-09-17","Details",""
"161",98,"Mucker Capital","Vadio","8,000,000","venture","2015-05-12","Details",""
"162",99,"Amplify.LA","Squabbler","","seed","2013-06-21","Details",""
"163",100,"Draper Associates","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"164",101,"Rogue Venture Partners","Vadio","8,000,000","venture","2015-05-12","Details",""
"165",102,"Hillsven Capital","TranslationExchange","","seed","2015-05-01","Details",""
"166",103,"Social Leverage","Bitium","6,500,000","venture","2014-03-01","Details",""
"167",104,"500 Startups","ClubW","","seed","2012-07-31","Details",""
"168",105,"Mike Hirshland","TidePool","1,500,000","seed","2012-05-04","Details",""
"169",106,"BTCS","Gem","2,000,000","seed","2014-09-17","Details",""
"170",107,"Mucker Capital","Vadio","2,000,000","seed","2014-08-14","Details",""
"171",108,"ff Venture Capital","Estify","974,000","seed","2013-09-27","Details",""
"172",109,"Quest Venture Partners","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"173",110,"Grey Wolf","Clutter","2,000,000","seed","2015-05-18","Details",""
"174",111,"James Joaquin","Gem","2,000,000","seed","2014-09-17","Details",""
"175",112,"Amplify.LA","Vadio","2,000,000","seed","2014-08-14","Details",""
"176",113,"Four Rivers Group","Clutter","20,000,000","venture","2016-04-07","Details",""
"177",114,"Toba Capital","FloQast","1,300,000","seed","2014-11-05","Details",""
"178",115,"Resolute.vc","Bitium","6,500,000","venture","2014-03-01","Details",""
"179",116,"Bessemer Venture Partners","ClubW","17,500,000","venture","2016-05-04","Details",""
"180",117,"Founders' Co-op","Vadio","750,000","venture","2012-11-01","Details",""
"181",118,"RRE Ventures","Gem","1,500,000","angel","2014-02-11","Details",""
"182",119,"Draper Associates","TheBouqs","12,000,000","venture","2016-02-03","Details",""
"183",120,"Baroda Ventures","Gem","2,000,000","seed","2014-09-17","Details",""
"184",121,"Baroda Ventures","Gem","1,300,000","seed","2015-04-02","Details",""
"185",122,"Amplify.LA","MapSense","","seed","2014-01-23","Details","Exited"
"186",123,"Amplify.LA","sensay","","seed","2014-12-01","Details",""
"187",124,"Kamran Pourzanjani","Look.io","","seed","2012-01-01","Details","Exited"
"188",125,"Deep Fork Capital","RadPad","1,000,000","seed","2014-03-18","Details","Exited"
"189",126,"QueensBridge Venture Partners","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"190",127,"Amplify.LA","RadPad","200,000","seed","2013-05-30","Details","Exited"
"191",128,"Greycroft Partners","sensay","1,500,000","seed","2015-01-05","Details",""
"192",129,"SLP Ventures","Fanbread","800,000","seed","2014-05-01","Details","Exited"
"193",130,"Plus Capital","20Jeans","1,000,000","seed","2013-04-18","Details",""
"194",131,"Amplify.LA","Affinity Networks","200,000","seed","2014-01-06","Details",""
"195",132,"Wieden + Kennedy","Vadio","750,000","venture","2012-11-01","Details",""
"196",133,"Chris Ovitz","RadPad","200,000","seed","2013-05-30","Details","Exited"
"197",134,"Gordon Crawford","Squabbler","","seed","2013-02-15","Details",""
"198",135,"Justin Fishner-Wolfson","RadPad","2,000,000","seed","2014-08-12","Details","Exited"
"199",136,"Madrona Venture Group","hellotech","12,500,000","venture","2015-09-16","Details",""
"200",137,"Brad Zions","Affinity Networks","200,000","seed","2014-01-06","Details",""
"201",138,"Amplify.LA","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"202",139,"Crosscut Ventures","hellotech","12,500,000","venture","2015-09-16","Details",""
"203",140,"Canyon Creek Capital","Invested.in","830,000","seed","2012-11-01","Details",""
"204",141,"Brad Schwartz","Invested.in","830,000","seed","2012-11-01","Details",""
"205",142,"Amplify.LA","Stacksocial","","angel","2012-01-17","Details",""
"206",143,"Crosscut Ventures","ClubW","3,100,000","undisclosed","2013-02-07","Details",""
"207",144,"Double M Partners","Fama","1,500,000","seed","2015-12-23","Details",""
"208",145,"Emil Capital Partners","EverSport Media","4,200,000","venture","2015-10-10","Details",""
"209",146,"Deep Fork Capital","Battlefy","2,000,000","seed","2014-12-26","Details",""
"210",147,"Chairul Irawan","Invested.in","830,000","seed","2012-11-01","Details",""
"211",148,"Amplify.LA","ClubW","500,000","seed","2011-09-01","Details",""
"212",149,"Formation 8","MapSense","2,500,000","seed","2015-05-27","Details","Exited"
"213",150,"Melo7 Tech Partners","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"214",151,"Polaris Partners","Bitium","6,500,000","venture","2014-03-01","Details",""
"215",152,"BDC Venture Capital","Battlefy","1,300,000","seed","2014-01-14","Details",""
"216",153,"Kamran Pourzanjani","Invested.in","830,000","seed","2012-11-01","Details",""
"217",154,"Amplify.LA","TidePool","1,500,000","seed","2012-05-04","Details",""
"218",155,"Wavemaker Partners","RadPad","600,000","seed","2013-11-06","Details","Exited"
"219",156,"Henry Shih","Affinity Networks","500,000","seed","2015-02-10","Details",""
"220",157,"Anthony Faillace","Squabbler","","seed","2013-02-15","Details",""
"221",158,"Mark Kolokotrones","Squabbler","","seed","2013-02-15","Details",""
"222",159,"Amplify.LA","Repost Network","","seed","2015-07-25","Details",""
"223",160,"Greycroft Partners","hellotech","2,000,000","seed","2015-05-26","Details",""
"224",161,"QueensBridge Venture Partners","RadPad","2,000,000","seed","2014-08-12","Details","Exited"
"225",162,"Karlin Ventures","Invested.in","880,000","venture","2012-01-19","Details",""
"226",163,"NALA Investments","Look.io","","seed","2012-01-01","Details","Exited"
"227",164,"IDG Capital Partners","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"228",165,"Amplify.LA","hellotech","2,000,000","seed","2015-05-26","Details",""
"229",166,"Brad Zions","Affinity Networks","500,000","seed","2014-02-20","Details",""
"230",167,"NextEquity Partners","TheBouqs","24,000,000","venture","2017-01-30","Details",""
"231",168,"Azure Capital Partners","TheBouqs","12,000,000","venture","2016-02-03","Details",""
"232",169,"Birchmere Labs","Gem","2,000,000","seed","2014-09-17","Details",""
"233",170,"Blockchain Capital","Gem","2,000,000","seed","2014-09-17","Details",""
"234",171,"Fenbushi Capital","Gem","7,600,000","venture","2016-01-06","Details",""
"235",172,"TYLT Ventures","Clutter","20,000,000","venture","2016-04-07","Details",""
"236",173,"Quest Venture Partners","TheBouqs","24,000,000","venture","2017-01-30","Details",""
"237",174,"Portland Seed Fund","Vadio","8,000,000","venture","2015-05-12","Details",""
"238",175,"Tekton Ventures","Gem","1,300,000","seed","2015-04-02","Details",""
"239",176,"Sequoia Capital","Clutter","9,000,000","venture","2015-10-22","Details",""
"240",177,"Danmar Capital","FloQast","6,500,000","venture","2016-03-16","Details",""
"241",178,"Amplify.LA","TheBouqs","","seed","2013-10-24","Details",""
"242",179,"Atomico","Clutter","64,000,000","venture","2017-06-13","Details",""
"243",180,"Portland Seed Fund","Vadio","","venture","2013-12-16","Details",""
"244",181,"GV","Clutter","64,000,000","venture","2017-06-13","Details",""
"245",182,"SGVC","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"246",183,"Wavemaker Partners","TheBouqs","1,100,000","seed","2013-06-25","Details",""
"247",184,"Toba Capital","FloQast","25,000,000","venture","2017-06-21","Details",""
"248",185,"Amplify.LA","Clutter","2,000,000","seed","2015-05-18","Details",""
"249",186,"Guild Capital","ClubW","3,100,000","undisclosed","2013-02-07","Details",""
"250",187,"Canyon Creek Capital","Invested.in","880,000","venture","2012-01-19","Details",""
"251",188,"Marc Bell Ventures","Clutter","2,000,000","seed","2015-05-18","Details",""
"252",189,"Amplify.LA","Vadio","8,000,000","venture","2015-05-12","Details",""
"253",190,"MeetMe, Inc.","Affinity Networks","500,000","seed","2014-02-20","Details",""
"254",191,"Tekton Ventures","Gem","2,000,000","seed","2014-09-17","Details",""
"255",192,"Grey Wolf","Clutter","9,000,000","venture","2015-10-22","Details",""
"256",193,"Azure Capital Partners","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"257",194,"SGVC","TheBouqs","","seed","2013-10-24","Details",""
"258",195,"Resolute.vc","Clutter","1,300,000","seed","2015-08-06","Details",""
"259",196,"Reimagined Ventures","TheBouqs","24,000,000","venture","2017-01-30","Details",""
"260",197,"Demarest","Affinity Networks","500,000","seed","2015-02-10","Details",""
"261",198,"Amplify.LA","TranslationExchange","","seed","2015-05-01","Details",""
"262",199,"Fifth Wall","Clutter","64,000,000","venture","2017-06-13","Details",""
"263",200,"Grey Wolf","Clutter","1,300,000","seed","2015-08-06","Details",""
"264",201,"Chris Ovitz","RadPad","600,000","seed","2013-11-06","Details","Exited"
"265",202,"Crosscut Ventures","hellotech","2,500,000","seed","2015-01-27","Details",""
"266",203,"Amplify.LA","FloQast","6,500,000","venture","2016-03-16","Details",""
"267",204,"Amplify.LA","FloQast","50,000","seed","2013-10-07","Details",""
"268",205,"Brick & Mortar Ventures","Clutter","","seed","2014-02-21","Details",""
"269",206,"Blockchain Capital","Gem","7,600,000","venture","2016-01-06","Details",""
"270",207,"Marc Gieger","Vadio","750,000","venture","2012-11-01","Details",""
"271",208,"Amplify.LA","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"272",209,"Brick & Mortar Ventures","Clutter","2,000,000","seed","2015-05-18","Details",""
"273",210,"Baroda Ventures","hellotech","2,000,000","seed","2015-05-26","Details",""
"274",211,"KEC Ventures","Gem","7,600,000","venture","2016-01-06","Details",""
"275",212,"Romulus Capital","Estify","","seed","2013-04-24","Details",""
"276",213,"Insight Venture Partners","FloQast","25,000,000","venture","2017-06-21","Details",""
"277",214,"Telegraph Hill Capital","Clutter","9,000,000","venture","2015-10-22","Details",""
"278",215,"Mich Mathews","TheBouqs","1,100,000","seed","2013-06-25","Details",""
"279",216,"Sequoia Capital","Clutter","20,000,000","venture","2016-04-07","Details",""
"280",217,"KEC Ventures","TheBouqs","12,000,000","venture","2016-02-03","Details",""
"281",218,"Idealab","Gem","2,000,000","seed","2014-09-17","Details",""
"282",219,"Amplify.LA","Gem","7,600,000","venture","2016-01-06","Details",""
"283",220,"Tiller Partners","Clutter","2,000,000","seed","2015-05-18","Details",""
"284",221,"Europlay Capital Advisors","TheBouqs","12,000,000","venture","2016-02-03","Details",""
"285",222,"Toba Capital","FloQast","6,500,000","venture","2016-03-16","Details",""
"286",223,"Resolute.vc","Clutter","2,000,000","seed","2015-05-18","Details",""
"287",224,"Wavemaker Partners","FloQast","1,300,000","seed","2014-11-05","Details",""
"288",225,"Otter Rock Capital","Clutter","1,300,000","seed","2015-08-06","Details",""
"289",226,"Otter Rock Capital","Clutter","9,000,000","venture","2015-10-22","Details",""
"290",227,"Metamorphic Ventures","Gem","1,500,000","angel","2014-02-11","Details",""
"291",228,"Tech Coast Angels","TheBouqs","1,100,000","seed","2013-06-25","Details",""
"292",229,"KEC Ventures","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"293",230,"Redpoint","MapSense","2,500,000","seed","2015-05-27","Details","Exited"
"294",231,"Marker","Vadio","8,000,000","venture","2015-05-12","Details",""
"295",232,"Brendan Wallace","Clutter","2,000,000","seed","2015-05-18","Details",""
"296",233,"RRE Ventures","Gem","7,600,000","venture","2016-01-06","Details",""
"297",234,"Amplify.LA","Estify","974,000","seed","2013-09-27","Details",""
"298",235,"Brendan Wallace","Clutter","9,000,000","venture","2015-10-22","Details",""
"299",236,"Brendan Wallace","Clutter","","seed","2014-02-21","Details",""
"300",237,"Wavemaker Partners","Gem","1,500,000","angel","2014-02-11","Details",""
"301",238,"Robert Herjavec","TheBouqs","24,000,000","venture","2017-01-30","Details",""
"302",239,"KEC Ventures","Gem","1,500,000","angel","2014-02-11","Details",""
"303",240,"Amplify.LA","FloQast","1,300,000","seed","2014-11-05","Details",""
"304",241,"Amplify.LA","Gem","1,300,000","seed","2015-04-02","Details",""
"305",242,"Amplify.LA","Clutter","1,300,000","seed","2015-08-06","Details",""
"306",243,"Birchmere Labs","Gem","1,300,000","seed","2015-04-02","Details",""
"307",244,"UCLA VC Fund","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"308",245,"Polaris Partners","FloQast","6,500,000","venture","2016-03-16","Details",""
"309",246,"Tom McInerney","RadPad","200,000","seed","2013-05-30","Details","Exited"
"310",247,"Tiller Partners","Gem","7,600,000","venture","2016-01-06","Details",""
"311",248,"Amplify.LA","20Jeans","","seed","2013-02-01","Details",""
"312",249,"KEC Ventures","TheBouqs","24,000,000","venture","2017-01-30","Details",""
"313",250,"Partech Ventures","TheBouqs","24,000,000","venture","2017-01-30","Details",""
"314",251,"Drummond Road Capital","Gem","1,300,000","seed","2015-04-02","Details",""
"315",252,"Brad Zions","Clutter","9,000,000","venture","2015-10-22","Details",""
"316",253,"ECEG","Gem","1,300,000","seed","2015-04-02","Details",""
"317",254,"Amplify.LA","Clutter","","seed","2014-02-21","Details",""
"318",255,"Sequoia Capital","Clutter","64,000,000","venture","2017-06-13","Details",""
"319",256,"Irv Weintraub","Invested.in","830,000","seed","2012-11-01","Details",""
"320",257,"Tim Draper","Stacksocial","800,000","seed","2012-07-24","Details",""
"321",258,"Amplify.LA","hellotech","2,500,000","seed","2015-01-27","Details",""
"322",259,"SG VC","RadPad","2,000,000","seed","2014-08-12","Details","Exited"
"323",260,"Happy Walters","RadPad","2,000,000","seed","2014-08-12","Details","Exited"
"324",261,"QueensBridge Venture Partners","Battlefy","2,000,000","seed","2014-12-26","Details",""
"325",262,"Deep Fork Capital","RadPad","600,000","seed","2013-11-06","Details","Exited"
"326",263,"PreAngel","sensay","1,500,000","seed","2015-01-05","Details",""
"327",264,"AITV (Accelerate IT Ventures)","Fanbread","1,893,006","venture","2015-07-01","Details","Exited"
"328",265,"Clark Landry","Affinity Networks","500,000","seed","2014-02-20","Details",""
"329",266,"Michael Huffington","RadPad","1,000,000","seed","2014-03-18","Details","Exited"
"330",267,"Amplify.LA","Affinity Networks","500,000","seed","2015-02-10","Details",""
"331",268,"Brick & Mortar Ventures","RadPad","9,000,000","venture","2015-04-22","Details","Exited"
"332",269,"Amplify.LA","Fama","1,500,000","seed","2015-12-23","Details",""
"333",270,"Wavemaker Partners","Stacksocial","800,000","seed","2012-07-24","Details",""
"334",271,"Lou Kerner","Affinity Networks","500,000","seed","2014-02-20","Details",""
"335",272,"Amplify.LA","Ziptask","","seed","2014-07-01","Details","Dead"
"336",273,"Canyon Creek Capital","EverSport Media","4,200,000","venture","2015-10-10","Details",""
"337",274,"David Carter","Invested.in","830,000","seed","2012-11-01","Details",""
"338",275,"Metamorphic Ventures","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"339",276,"Basset Investment Group","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"340",277,"Karlin Ventures","Bitium","2,400,000","seed","2013-04-17","Details",""
"341",278,"Upfront Ventures","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"342",279,"Amplify.LA","Gem","1,500,000","angel","2014-02-11","Details",""
"343",280,"Farhad Mohit","Look.io","","seed","2012-01-01","Details","Exited"
"344",281,"500 Startups","ClubW","3,100,000","undisclosed","2013-02-07","Details",""
"345",282,"Amplify.LA","EverSport Media","","seed","2013-08-01","Details",""
