"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"112","AngelPad","Zum","2,250,000","venture","2016-02-10","Details",""
"113","500startups","Float","1,000,000","convertible_note","2015-09-01","Details",""
"114","Y Combinator","Revlo","2,000,000","seed","2016-10-17","Details",""
"115","Y Combinator","Le Tote","15,000,000","venture","2015-11-19","Details",""
"116","Y Combinator","GitLab","1,500,000","seed","2015-07-08","Details",""
"117","Y Combinator","Bonfire","3,000,000","seed","2016-11-01","Details",""
"118","Y Combinator","BitAccess","1,000,000","seed","2014-07-16","Details",""
"119","Y Combinator","Teespring","1,200,000","angel","2013-04-01","Details",""
"120","Y Combinator","OnboardIQ","3,300,000","seed","2015-05-18","Details",""
"121","Y Combinator","OOHLALA","4,000,000","venture","2017-01-25","Details",""
"122","Y Combinator","Wheelys Cafe","2,500,000","seed","2016-04-10","Details",""
