"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"58","Portland Incubator Experiment (PIE)","Droplr","259,999","seed","2014-05-05","Details",""
"59","Portland Seed Fund","Geoloqi","350,000","seed","2011-07-14","Details","Exited"
"60","Portland Seed Fund","Beeminder","25,000","seed","2012-03-01","Details",""
"61","Portland Seed Fund","OnTheGo Platforms","","venture","2015-07-24","Details","Exited"
"62","Portland Seed Fund","OnTheGo Platforms","713,213","seed","2014-01-06","Details","Exited"
"63","Techstars","Glider","","seed","2012-03-07","Details","Exited"
"64","Portland Seed Fund","Brandlive","65,000","seed","2012-10-04","Details",""
"65","Techstars","Vizify","25,000","seed","2011-07-01","Details","Exited"
"66","Portland Seed Fund","Indow Windows","1,500,000","venture","2015-11-24","Details",""
"67","Portland Seed Fund","Indow Windows","1,300,000","venture","2012-06-12","Details",""
"68","Portland Seed Fund","Showkicker","25,000","seed","2012-03-01","Details","Dead"
"69","Portland Seed Fund","Homeschool Snowboarding","25,000","seed","2011-11-07","Details",""
"70","500startups","Lish","","seed","2015-08-27","Details",""
"71","Telluride Venture Accelerator","The Dyrt","50,000","convertible_note","2016-03-09","Details",""
"72","Portland Seed Fund","Superbly","","seed","2012-03-07","Details",""
"73","Portland Seed Fund","Tellagence","358,000","venture","2016-02-09","Details",""
"74","Portland Seed Fund","4-Tell","25,000","seed","2011-07-01","Details",""
"75","Techstars","Glider","1,000,000","seed","2013-04-09","Details","Exited"
"76","Portland Seed Fund","Audioname","25,000","seed","2011-11-03","Details","Dead"
"77","Portland Seed Fund","Comic Rocket","25,000","seed","2011-11-08","Details","Dead"
"78","Portland Seed Fund","SERPs","25,000","seed","2012-08-21","Details",""
"79","Portland Incubator Experiment (PIE)","Smart Mocha","","seed","2014-01-15","Details","Dead"
"80","Portland Seed Fund","Brandlive","","venture","2015-06-11","Details",""
