"","InvName","InvID","InvWebsite"
"3175","Jeff Kapel","4840112663822336","http://www.seed-db.com/investorgraph/investorview?investorid=4840112663822336"
"3176","Jeff Lawson","5236820375764992","http://www.seed-db.com/investorgraph/investorview?investorid=5236820375764992"
"3177","Jeff Lo","6332704261931008","http://www.seed-db.com/investorgraph/investorview?investorid=6332704261931008"
"3178","Jeff Miller","6656626668863488","http://www.seed-db.com/investorgraph/investorview?investorid=6656626668863488"
"3179","Jeff Pomeranz","4884131620061184","http://www.seed-db.com/investorgraph/investorview?investorid=4884131620061184"
"3180","Jeff Pulver","6206554730659840","http://www.seed-db.com/investorgraph/investorview?investorid=6206554730659840"
"3181","Jeff Rusinow","5164157582180352","http://www.seed-db.com/investorgraph/investorview?investorid=5164157582180352"
"3182","Jeff Seibert","5988260237017088","http://www.seed-db.com/investorgraph/investorview?investorid=5988260237017088"
"3183","Jeff Stibel","6200622843953152","http://www.seed-db.com/investorgraph/investorview?investorid=6200622843953152"
"3184","Jeff Weiner","5753088681967616","http://www.seed-db.com/investorgraph/investorview?investorid=5753088681967616"
"3185","Jeff Weiner","6562701899726848","http://www.seed-db.com/investorgraph/investorview?investorid=6562701899726848"
"3186","Jeff Xiong","5753511467810816","http://www.seed-db.com/investorgraph/investorview?investorid=5753511467810816"
"3187","Jefferson Education Accelerator","5422885204131840","http://www.seed-db.com/investorgraph/investorview?investorid=5422885204131840"
"3188","Jeffery Brown","4793654929522688","http://www.seed-db.com/investorgraph/investorview?investorid=4793654929522688"
"3189","Jeffery Ong","5605975230775296","http://www.seed-db.com/investorgraph/investorview?investorid=5605975230775296"
"3190","Jeffrey Berman","6016962865922048","http://www.seed-db.com/investorgraph/investorview?investorid=6016962865922048"
"3191","Jeffrey Greenblatt","4909349952552960","http://www.seed-db.com/investorgraph/investorview?investorid=4909349952552960"
"3192","Jeffrey Parker","5646184093843456","http://www.seed-db.com/investorgraph/investorview?investorid=5646184093843456"
"3193","Jeffrey S. Bennett","4946040339824640","http://www.seed-db.com/investorgraph/investorview?investorid=4946040339824640"
"3194","Jeffrey Schox","5486801728831488","http://www.seed-db.com/investorgraph/investorview?investorid=5486801728831488"
"3195","Jenn Reichenbacher","4924750858027008","http://www.seed-db.com/investorgraph/investorview?investorid=4924750858027008"
"3196","Jennifer Byrne","5704036850335744","http://www.seed-db.com/investorgraph/investorview?investorid=5704036850335744"
"3197","Jennifer Coogan","6575373508673536","http://www.seed-db.com/investorgraph/investorview?investorid=6575373508673536"
"3198","Jennifer E. Byrne","5979708105687040","http://www.seed-db.com/investorgraph/investorview?investorid=5979708105687040"
"3199","Jennifer Fremont-Smith","5047308701925376","http://www.seed-db.com/investorgraph/investorview?investorid=5047308701925376"
"3200","Jennifer Hannus","4678750042062848","http://www.seed-db.com/investorgraph/investorview?investorid=4678750042062848"
"3201","Jennifer Lum","4629498163101696","http://www.seed-db.com/investorgraph/investorview?investorid=4629498163101696"
"3202","Jennifer Lum","5706648978980864","http://www.seed-db.com/investorgraph/investorview?investorid=5706648978980864"
"3203","Jennifer Snow","6667717348163584","http://www.seed-db.com/investorgraph/investorview?investorid=6667717348163584"
"3204","Jennus Innovation","4873527261921280","http://www.seed-db.com/investorgraph/investorview?investorid=4873527261921280"
"3205","Jenny Haeg","5441773530775552","http://www.seed-db.com/investorgraph/investorview?investorid=5441773530775552"
"3206","Jenny Yang","6196689597628416","http://www.seed-db.com/investorgraph/investorview?investorid=6196689597628416"
"3207","Jere Doyle","6312520704851968","http://www.seed-db.com/investorgraph/investorview?investorid=6312520704851968"
"3208","Jeremie Berrebi","6288234275405824","http://www.seed-db.com/investorgraph/investorview?investorid=6288234275405824"
"3209","Jeremy Arnon","5639988951646208","http://www.seed-db.com/investorgraph/investorview?investorid=5639988951646208"
"3210","Jeremy Orlow","6692973634912256","http://www.seed-db.com/investorgraph/investorview?investorid=6692973634912256"
"3211","Jeremy Stoppelman","5932679702773760","http://www.seed-db.com/investorgraph/investorview?investorid=5932679702773760"
"3212","Jeremy Yap","5868426052501504","http://www.seed-db.com/investorgraph/investorview?investorid=5868426052501504"
"3213","Jeremy Zuker","6503621231378432","http://www.seed-db.com/investorgraph/investorview?investorid=6503621231378432"
"3214","Jerry Brown","5262743623958528","http://www.seed-db.com/investorgraph/investorview?investorid=5262743623958528"
"3215","Jerry Colonna","6474500833017856","http://www.seed-db.com/investorgraph/investorview?investorid=6474500833017856"
"3216","Jerry Hall","6032174365016064","http://www.seed-db.com/investorgraph/investorview?investorid=6032174365016064"
"3217","Jerry Kestenbaum","4818137832751104","http://www.seed-db.com/investorgraph/investorview?investorid=4818137832751104"
"3218","Jerry Neumann","5280958043389952","http://www.seed-db.com/investorgraph/investorview?investorid=5280958043389952"
"3219","Jerry Nieuviarts","5906172401942528","http://www.seed-db.com/investorgraph/investorview?investorid=5906172401942528"
"3220","Jerry Yang","4910481408000000","http://www.seed-db.com/investorgraph/investorview?investorid=4910481408000000"
"3221","Jerry Yang","5713733208768512","http://www.seed-db.com/investorgraph/investorview?investorid=5713733208768512"
"3222","Jesse Bardo","5107900825468928","http://www.seed-db.com/investorgraph/investorview?investorid=5107900825468928"
"3223","Jesse Comly","6186907797028864","http://www.seed-db.com/investorgraph/investorview?investorid=6186907797028864"
"3224","Jesse Draper","4853124355325952","http://www.seed-db.com/investorgraph/investorview?investorid=4853124355325952"
"3225","Jesse Draper","4930801569366016","http://www.seed-db.com/investorgraph/investorview?investorid=4930801569366016"
"3226","Jesse Hertzberg","6544425182298112","http://www.seed-db.com/investorgraph/investorview?investorid=6544425182298112"
"3227","Jesse Robbins","4691485991632896","http://www.seed-db.com/investorgraph/investorview?investorid=4691485991632896"
"3228","Jesse Robbins","6216760667668480","http://www.seed-db.com/investorgraph/investorview?investorid=6216760667668480"
"3229","Jessica Livingston","5166122290642944","http://www.seed-db.com/investorgraph/investorview?investorid=5166122290642944"
"3230","Jessica Livingston","5730387347111936","http://www.seed-db.com/investorgraph/investorview?investorid=5730387347111936"
"3231","Jesus Monleon","6533070211514368","http://www.seed-db.com/investorgraph/investorview?investorid=6533070211514368"
"3232","JetBlue Technology Ventures","5195444288225280","http://www.seed-db.com/investorgraph/investorview?investorid=5195444288225280"
"3233","Jettfrogg LLC","6276519198457856","http://www.seed-db.com/investorgraph/investorview?investorid=6276519198457856"
"3234","Jill Guetz","5764207345664000","http://www.seed-db.com/investorgraph/investorview?investorid=5764207345664000"
"3235","Jill Rowley","5988716946391040","http://www.seed-db.com/investorgraph/investorview?investorid=5988716946391040"
"3236","Jilliene Helman","4861855906398208","http://www.seed-db.com/investorgraph/investorview?investorid=4861855906398208"
"3237","Jim Cheng","6196488673689600","http://www.seed-db.com/investorgraph/investorview?investorid=6196488673689600"
"3238","Jim Deters","6327511378034688","http://www.seed-db.com/investorgraph/investorview?investorid=6327511378034688"
"3239","Jim Dougherty","5002495449366528","http://www.seed-db.com/investorgraph/investorview?investorid=5002495449366528"
"3240","Jim Eberlin","5679870667390976","http://www.seed-db.com/investorgraph/investorview?investorid=5679870667390976"
"3241","Jim Estill","5678719557435392","http://www.seed-db.com/investorgraph/investorview?investorid=5678719557435392"
"3242","Jim Estill","5712247703732224","http://www.seed-db.com/investorgraph/investorview?investorid=5712247703732224"
"3243","Jim Fletcher","4566337221296128","http://www.seed-db.com/investorgraph/investorview?investorid=4566337221296128"
"3244","Jim Hornthal","5469827082747904","http://www.seed-db.com/investorgraph/investorview?investorid=5469827082747904"
"3245","Jim Katzman","5764858146455552","http://www.seed-db.com/investorgraph/investorview?investorid=5764858146455552"
"3246","Jim LeTourneau","6001750725099520","http://www.seed-db.com/investorgraph/investorview?investorid=6001750725099520"
"3247","Jim McKelvey","5237303018520576","http://www.seed-db.com/investorgraph/investorview?investorid=5237303018520576"
"3248","Jim McKelvey","5750118678528000","http://www.seed-db.com/investorgraph/investorview?investorid=5750118678528000"
"3249","Jim Patterson","4693612507955200","http://www.seed-db.com/investorgraph/investorview?investorid=4693612507955200"
"3250","Jim Payne","5243051060494336","http://www.seed-db.com/investorgraph/investorview?investorid=5243051060494336"
"3251","Jim Payne","5843651607396352","http://www.seed-db.com/investorgraph/investorview?investorid=5843651607396352"
"3252","Jim Pitkow","4910812208562176","http://www.seed-db.com/investorgraph/investorview?investorid=4910812208562176"
"3253","Jim Price","5112159386206208","http://www.seed-db.com/investorgraph/investorview?investorid=5112159386206208"
"3254","Jim Sokoloff","6555777078657024","http://www.seed-db.com/investorgraph/investorview?investorid=6555777078657024"
"3255","Jim Streibich","4803554170634240","http://www.seed-db.com/investorgraph/investorview?investorid=4803554170634240"
"3256","Jim Wiatt","5998028431294464","http://www.seed-db.com/investorgraph/investorview?investorid=5998028431294464"
"3257","Jim Wicks","5752753791959040","http://www.seed-db.com/investorgraph/investorview?investorid=5752753791959040"
"3258","Jimmy Iovine","6054128681746432","http://www.seed-db.com/investorgraph/investorview?investorid=6054128681746432"
"3259","Jimmy Lai","5761686132752384","http://www.seed-db.com/investorgraph/investorview?investorid=5761686132752384"
"3260","Jimmy Maymann","5510124579848192","http://www.seed-db.com/investorgraph/investorview?investorid=5510124579848192"
"3261","Jindrich Sarson","6218455313285120","http://www.seed-db.com/investorgraph/investorview?investorid=6218455313285120"
"3262","Jisc","6480703285886976","http://www.seed-db.com/investorgraph/investorview?investorid=6480703285886976"
"3263","Jit Saxena","5890535604617216","http://www.seed-db.com/investorgraph/investorview?investorid=5890535604617216"
"3264","Joa Investimentos","6310802000707584","http://www.seed-db.com/investorgraph/investorview?investorid=6310802000707584"
"3265","Joachim Behrendt","5245038258814976","http://www.seed-db.com/investorgraph/investorview?investorid=5245038258814976"
"3266","Joanne Wilson","6676030093787136","http://www.seed-db.com/investorgraph/investorview?investorid=6676030093787136"
"3267","Joannie Fischer","4582155690704896","http://www.seed-db.com/investorgraph/investorview?investorid=4582155690704896"
"3268","Jobs for NSW","5206040173871104","http://www.seed-db.com/investorgraph/investorview?investorid=5206040173871104"
"3269","Jocelyn Goldfein","6321354043293696","http://www.seed-db.com/investorgraph/investorview?investorid=6321354043293696"
"3270","Jochu Technology Co.","6475019181883392","http://www.seed-db.com/investorgraph/investorview?investorid=6475019181883392"
"3271","Joe (Yi-Zhou) Chen","6675023548907520","http://www.seed-db.com/investorgraph/investorview?investorid=6675023548907520"
"3272","Joe Caruso","6128395356209152","http://www.seed-db.com/investorgraph/investorview?investorid=6128395356209152"
"3273","Joe Fernandez","5142770956107776","http://www.seed-db.com/investorgraph/investorview?investorid=5142770956107776"
"3274","Joe Fernandez","5765621329428480","http://www.seed-db.com/investorgraph/investorview?investorid=5765621329428480"
"3275","Joe Gleberman","6205217653653504","http://www.seed-db.com/investorgraph/investorview?investorid=6205217653653504"
"3276","Joe Green","5389081517228032","http://www.seed-db.com/investorgraph/investorview?investorid=5389081517228032"
"3277","Joe Greenstein","6523199856574464","http://www.seed-db.com/investorgraph/investorview?investorid=6523199856574464"
"3278","Joe Heitzeberg","6280642648080384","http://www.seed-db.com/investorgraph/investorview?investorid=6280642648080384"
"3279","Joe Kalfa","4879217535746048","http://www.seed-db.com/investorgraph/investorview?investorid=4879217535746048"
"3280","Joe Kirgues","6029229925859328","http://www.seed-db.com/investorgraph/investorview?investorid=6029229925859328"
"3281","Joe Lonsdale","5408880959946752","http://www.seed-db.com/investorgraph/investorview?investorid=5408880959946752"
"3282","Joe Mansueto","6123511001120768","http://www.seed-db.com/investorgraph/investorview?investorid=6123511001120768"
"3283","Joe Maristela","5096219604942848","http://www.seed-db.com/investorgraph/investorview?investorid=5096219604942848"
"3284","Joe Maxwell","5290283860230144","http://www.seed-db.com/investorgraph/investorview?investorid=5290283860230144"
"3285","Joe Montana","5646038283059200","http://www.seed-db.com/investorgraph/investorview?investorid=5646038283059200"
"3286","Joe Montana","6744587599085568","http://www.seed-db.com/investorgraph/investorview?investorid=6744587599085568"
"3287","Joel Auge","6589728258260992","http://www.seed-db.com/investorgraph/investorview?investorid=6589728258260992"
"3288","Joel Brunk","4773932154486784","http://www.seed-db.com/investorgraph/investorview?investorid=4773932154486784"
"3289","Joel Englander","5698987164172288","http://www.seed-db.com/investorgraph/investorview?investorid=5698987164172288"
"3290","Joel Simkhai","6173834990321664","http://www.seed-db.com/investorgraph/investorview?investorid=6173834990321664"
"3291","Joel Simkhai","6266561954316288","http://www.seed-db.com/investorgraph/investorview?investorid=6266561954316288"
"3292","Joel Spolsky","6608345163104256","http://www.seed-db.com/investorgraph/investorview?investorid=6608345163104256"
"3293","Joey Levin","5351191055695872","http://www.seed-db.com/investorgraph/investorview?investorid=5351191055695872"
"3294","Johan Lorenzen","5670635946639360","http://www.seed-db.com/investorgraph/investorview?investorid=5670635946639360"
"3295","Johann 'Hansi' Hansmann","4809105168400384","http://www.seed-db.com/investorgraph/investorview?investorid=4809105168400384"
"3296","John Andrews","5637426353537024","http://www.seed-db.com/investorgraph/investorview?investorid=5637426353537024"
"3297","John Ason","5612641452032000","http://www.seed-db.com/investorgraph/investorview?investorid=5612641452032000"
"3298","John Bialk","4844163623288832","http://www.seed-db.com/investorgraph/investorview?investorid=4844163623288832"
"3299","John Busby","6395123919224832","http://www.seed-db.com/investorgraph/investorview?investorid=6395123919224832"
"3300","John Chambers","4999050885595136","http://www.seed-db.com/investorgraph/investorview?investorid=4999050885595136"
"3301","John Collison","6193025856307200","http://www.seed-db.com/investorgraph/investorview?investorid=6193025856307200"
"3302","John Davidson","5727264855556096","http://www.seed-db.com/investorgraph/investorview?investorid=5727264855556096"
"3303","John Doerr","6712237595033600","http://www.seed-db.com/investorgraph/investorview?investorid=6712237595033600"
"3304","John Engates","5969622088024064","http://www.seed-db.com/investorgraph/investorview?investorid=5969622088024064"
"3305","John Evans","5672424041349120","http://www.seed-db.com/investorgraph/investorview?investorid=5672424041349120"
"3306","John Flood","6221740829048832","http://www.seed-db.com/investorgraph/investorview?investorid=6221740829048832"
"3307","John Gerstenlauer","4854104962629632","http://www.seed-db.com/investorgraph/investorview?investorid=4854104962629632"
"3308","John Ives","5775866449625088","http://www.seed-db.com/investorgraph/investorview?investorid=5775866449625088"
"3309","John Katzman","5661553445568512","http://www.seed-db.com/investorgraph/investorview?investorid=5661553445568512"
"3310","John Katzman","5735016046788608","http://www.seed-db.com/investorgraph/investorview?investorid=5735016046788608"
"3311","John Keister","5171946090135552","http://www.seed-db.com/investorgraph/investorview?investorid=5171946090135552"
"3312","John Landry","6049026877161472","http://www.seed-db.com/investorgraph/investorview?investorid=6049026877161472"
"3313","John Levinson","5630932128104448","http://www.seed-db.com/investorgraph/investorview?investorid=5630932128104448"
"3314","John Maeda","5913465629704192","http://www.seed-db.com/investorgraph/investorview?investorid=5913465629704192"
"3315","John Maloney","5092886089564160","http://www.seed-db.com/investorgraph/investorview?investorid=5092886089564160"
"3316","John Maloney","5895509440987136","http://www.seed-db.com/investorgraph/investorview?investorid=5895509440987136"
"3317","John Martinson","5707485625188352","http://www.seed-db.com/investorgraph/investorview?investorid=5707485625188352"
"3318","John McEleney","6657495057563648","http://www.seed-db.com/investorgraph/investorview?investorid=6657495057563648"
"3319","John Moyer","5193593627082752","http://www.seed-db.com/investorgraph/investorview?investorid=5193593627082752"
"3320","John Owen","5656357210423296","http://www.seed-db.com/investorgraph/investorview?investorid=5656357210423296"
"3321","John Pelly","6454759447855104","http://www.seed-db.com/investorgraph/investorview?investorid=6454759447855104"
"3322","John Pestana","6371019665178624","http://www.seed-db.com/investorgraph/investorview?investorid=6371019665178624"
"3323","John Power","5841700484284416","http://www.seed-db.com/investorgraph/investorview?investorid=5841700484284416"
"3324","John Richards","6605182624333824","http://www.seed-db.com/investorgraph/investorview?investorid=6605182624333824"
"3325","John Romaniello","5884992307593216","http://www.seed-db.com/investorgraph/investorview?investorid=5884992307593216"
"3326","John S. and James L. Knight Foundation","6008546541961216","http://www.seed-db.com/investorgraph/investorview?investorid=6008546541961216"
"3327","John Shaw","5664231412203520","http://www.seed-db.com/investorgraph/investorview?investorid=5664231412203520"
"3328","John Simon","4984793804570624","http://www.seed-db.com/investorgraph/investorview?investorid=4984793804570624"
"3329","John Stockdale","4590490909409280","http://www.seed-db.com/investorgraph/investorview?investorid=4590490909409280"
"3330","John Tan","5894753799372800","http://www.seed-db.com/investorgraph/investorview?investorid=5894753799372800"
"3331","John Taysom","5746422120972288","http://www.seed-db.com/investorgraph/investorview?investorid=5746422120972288"
"3332","John Taysom","6145477913346048","http://www.seed-db.com/investorgraph/investorview?investorid=6145477913346048"
"3333","John Templeton Foundation","5898355397885952","http://www.seed-db.com/investorgraph/investorview?investorid=5898355397885952"
"3334","John Vanhara","4957569684602880","http://www.seed-db.com/investorgraph/investorview?investorid=4957569684602880"
"3335","John Vincent","5740057650528256","http://www.seed-db.com/investorgraph/investorview?investorid=5740057650528256"
"3336","John Wiseman","6310158984544256","http://www.seed-db.com/investorgraph/investorview?investorid=6310158984544256"
"3337","John Wolthuis","6097953965998080","http://www.seed-db.com/investorgraph/investorview?investorid=6097953965998080"
"3338","John-Paul Syriatowicz","5382173595009024","http://www.seed-db.com/investorgraph/investorview?investorid=5382173595009024"
"3339","Johns Hopkins University","6322066781372416","http://www.seed-db.com/investorgraph/investorview?investorid=6322066781372416"
"3340","Johnson & Johnson","5743441547886592","http://www.seed-db.com/investorgraph/investorview?investorid=5743441547886592"
"3341","Joi Ito","6079748002283520","http://www.seed-db.com/investorgraph/investorview?investorid=6079748002283520"
"3342","Jon Axelrod","5383742612832256","http://www.seed-db.com/investorgraph/investorview?investorid=5383742612832256"
"3343","Jon Hallett","6412085026095104","http://www.seed-db.com/investorgraph/investorview?investorid=6412085026095104"
"3344","Jon Heinl I","6370409033236480","http://www.seed-db.com/investorgraph/investorview?investorid=6370409033236480"
"3345","Jon Koen","4788592085827584","http://www.seed-db.com/investorgraph/investorview?investorid=4788592085827584"
"3346","Jon Koen","5992891381972992","http://www.seed-db.com/investorgraph/investorview?investorid=5992891381972992"
"3347","Jon Peterson","5721378451881984","http://www.seed-db.com/investorgraph/investorview?investorid=5721378451881984"
"3348","Jon Peterson","6179949723516928","http://www.seed-db.com/investorgraph/investorview?investorid=6179949723516928"
"3349","Jon Staenberg","5695458592686080","http://www.seed-db.com/investorgraph/investorview?investorid=5695458592686080"
"3350","Jon Steinberg","4730700620103680","http://www.seed-db.com/investorgraph/investorview?investorid=4730700620103680"
"3351","Jon Stevenson","5524929898348544","http://www.seed-db.com/investorgraph/investorview?investorid=5524929898348544"
"3352","Jon Winkelried","5740945383358464","http://www.seed-db.com/investorgraph/investorview?investorid=5740945383358464"
"3353","Jonah Goodhart","5172054902964224","http://www.seed-db.com/investorgraph/investorview?investorid=5172054902964224"
"3354","Jonah Goodhart","5561543286587392","http://www.seed-db.com/investorgraph/investorview?investorid=5561543286587392"
"3355","Jonathan Abrams","6425897372483584","http://www.seed-db.com/investorgraph/investorview?investorid=6425897372483584"
"3356","Jonathan Bush","5037626771898368","http://www.seed-db.com/investorgraph/investorview?investorid=5037626771898368"
"3357","Jonathan Coon","5709735600848896","http://www.seed-db.com/investorgraph/investorview?investorid=5709735600848896"
"3358","Jonathan Coon","6127087266037760","http://www.seed-db.com/investorgraph/investorview?investorid=6127087266037760"
"3359","Jonathan Downey","6035418977927168","http://www.seed-db.com/investorgraph/investorview?investorid=6035418977927168"
"3360","Jonathan Ebinger","5734365694787584","http://www.seed-db.com/investorgraph/investorview?investorid=5734365694787584"
"3361","Jonathan Ehrlich","4790990086864896","http://www.seed-db.com/investorgraph/investorview?investorid=4790990086864896"
"3362","Jonathan Gheller","5733542755565568","http://www.seed-db.com/investorgraph/investorview?investorid=5733542755565568"
"3363","Jonathan Golden","5297421856800768","http://www.seed-db.com/investorgraph/investorview?investorid=5297421856800768"
"3364","Jonathan Heiliger","6022789190385664","http://www.seed-db.com/investorgraph/investorview?investorid=6022789190385664"
"3365","Jonathan James","5735302329008128","http://www.seed-db.com/investorgraph/investorview?investorid=5735302329008128"
"3366","Jonathan Kule","5856442812727296","http://www.seed-db.com/investorgraph/investorview?investorid=5856442812727296"
"3367","Jonathan Lister","6306878514528256","http://www.seed-db.com/investorgraph/investorview?investorid=6306878514528256"
"3368","Jonathan Mi","5240571656404992","http://www.seed-db.com/investorgraph/investorview?investorid=5240571656404992"
"3369","Jonathan Milner","5644083032752128","http://www.seed-db.com/investorgraph/investorview?investorid=5644083032752128"
"3370","Jonathan Murray","5726683072036864","http://www.seed-db.com/investorgraph/investorview?investorid=5726683072036864"
"3371","Jonathan Peachey","5244932491051008","http://www.seed-db.com/investorgraph/investorview?investorid=5244932491051008"
"3372","Jonathan Pines","5290192713809920","http://www.seed-db.com/investorgraph/investorview?investorid=5290192713809920"
"3373","Jonathan Siegel","5093791790792704","http://www.seed-db.com/investorgraph/investorview?investorid=5093791790792704"
"3374","Jonathan Smith","5717234093654016","http://www.seed-db.com/investorgraph/investorview?investorid=5717234093654016"
"3375","Jonathan Sposato","6184634563952640","http://www.seed-db.com/investorgraph/investorview?investorid=6184634563952640"
"3376","Jonathan Springer","4521445015158784","http://www.seed-db.com/investorgraph/investorview?investorid=4521445015158784"
"3377","Jonathan Strauss","4800911650062336","http://www.seed-db.com/investorgraph/investorview?investorid=4800911650062336"
"3378","Jonathan Zisermann","4687974553878528","http://www.seed-db.com/investorgraph/investorview?investorid=4687974553878528"
"3379","Jonathon Triest","4686223268380672","http://www.seed-db.com/investorgraph/investorview?investorid=4686223268380672"
"3380","Jordan Fliegel","5995861356052480","http://www.seed-db.com/investorgraph/investorview?investorid=5995861356052480"
"3381","Jordan Mendell","4732750028341248","http://www.seed-db.com/investorgraph/investorview?investorid=4732750028341248"
"3382","Jose Cayasso (Caya)","5663341766770688","http://www.seed-db.com/investorgraph/investorview?investorid=5663341766770688"
"3383","Jose Marin","6749122283438080","http://www.seed-db.com/investorgraph/investorview?investorid=6749122283438080"
"3384","Jose Suarez","5935313591468032","http://www.seed-db.com/investorgraph/investorview?investorid=5935313591468032"
"3385","Jose Vargas","5700848692756480","http://www.seed-db.com/investorgraph/investorview?investorid=5700848692756480"
"3386","Joseph Golobitsky","5669358479081472","http://www.seed-db.com/investorgraph/investorview?investorid=5669358479081472"
"3387","Joseph Melohn","6236377674940416","http://www.seed-db.com/investorgraph/investorview?investorid=6236377674940416"
"3388","Joseph N. Sanberg","6738247279443968","http://www.seed-db.com/investorgraph/investorview?investorid=6738247279443968"
"3389","Josh Abramowitz","5364043913101312","http://www.seed-db.com/investorgraph/investorview?investorid=5364043913101312"
"3390","Josh Abrams","5865077215330304","http://www.seed-db.com/investorgraph/investorview?investorid=5865077215330304"
"3391","Josh Buckley","5071315606175744","http://www.seed-db.com/investorgraph/investorview?investorid=5071315606175744"
"3392","Josh Felser","6662326224683008","http://www.seed-db.com/investorgraph/investorview?investorid=6662326224683008"
"3393","Josh Ferguson","5918188244041728","http://www.seed-db.com/investorgraph/investorview?investorid=5918188244041728"
"3394","Josh Greene","5029102469775360","http://www.seed-db.com/investorgraph/investorview?investorid=5029102469775360"
"3395","Josh Guttman","4747167260475392","http://www.seed-db.com/investorgraph/investorview?investorid=4747167260475392"
"3396","Josh James","5832401104142336","http://www.seed-db.com/investorgraph/investorview?investorid=5832401104142336"
"3397","Josh Jones","4804184578719744","http://www.seed-db.com/investorgraph/investorview?investorid=4804184578719744"
"3398","Josh McFarland","5602726792658944","http://www.seed-db.com/investorgraph/investorview?investorid=5602726792658944"
"3399","Josh Pyatt","6246505610477568","http://www.seed-db.com/investorgraph/investorview?investorid=6246505610477568"
"3400","Josh Reeves","6084021184364544","http://www.seed-db.com/investorgraph/investorview?investorid=6084021184364544"
"3401","Josh Spear","4724215085268992","http://www.seed-db.com/investorgraph/investorview?investorid=4724215085268992"
"3402","Josh Valman","5809308897902592","http://www.seed-db.com/investorgraph/investorview?investorid=5809308897902592"
"3403","Joshua Auerbach","5891648269582336","http://www.seed-db.com/investorgraph/investorview?investorid=5891648269582336"
"3404","Joshua Baer","5849261673545728","http://www.seed-db.com/investorgraph/investorview?investorid=5849261673545728"
"3405","Joshua Chodniewicz","5158012452864000","http://www.seed-db.com/investorgraph/investorview?investorid=5158012452864000"
"3406","Joshua Kushner","5647479915675648","http://www.seed-db.com/investorgraph/investorview?investorid=5647479915675648"
"3407","Joshua Reeves","5125050965426176","http://www.seed-db.com/investorgraph/investorview?investorid=5125050965426176"
"3408","Joshua Reeves","6083247997976576","http://www.seed-db.com/investorgraph/investorview?investorid=6083247997976576"
"3409","Joshua Schachter","5652544755859456","http://www.seed-db.com/investorgraph/investorview?investorid=5652544755859456"
"3410","Joshua Summers","4739704352145408","http://www.seed-db.com/investorgraph/investorview?investorid=4739704352145408"
"3411","Joshua Summers","6232703028428800","http://www.seed-db.com/investorgraph/investorview?investorid=6232703028428800"
"3412","Josue Gio","6022765563871232","http://www.seed-db.com/investorgraph/investorview?investorid=6022765563871232"
"3413","Jotter Investment","5749478170558464","http://www.seed-db.com/investorgraph/investorview?investorid=5749478170558464"
"3414","Jove Equity Partners","4805430001795072","http://www.seed-db.com/investorgraph/investorview?investorid=4805430001795072"
"3415","Joyce Capuano","4971934978670592","http://www.seed-db.com/investorgraph/investorview?investorid=4971934978670592"
"3416","Jpush","5452878839808000","http://www.seed-db.com/investorgraph/investorview?investorid=5452878839808000"
"3417","Juan Cappello","5691770423738368","http://www.seed-db.com/investorgraph/investorview?investorid=5691770423738368"
"3418","Juan Leal","6214733409550336","http://www.seed-db.com/investorgraph/investorview?investorid=6214733409550336"
"3419","Juan Lopez-Valcarcel","5635991712825344","http://www.seed-db.com/investorgraph/investorview?investorid=5635991712825344"
"3420","Juan Luis Vicente","5977158681886720","http://www.seed-db.com/investorgraph/investorview?investorid=5977158681886720"
"3421","Juan Margenat","6057257812885504","http://www.seed-db.com/investorgraph/investorview?investorid=6057257812885504"
"3422","Juan Martitegui","5769616437542912","http://www.seed-db.com/investorgraph/investorview?investorid=5769616437542912"
"3423","Juan Vogeler","6538014809391104","http://www.seed-db.com/investorgraph/investorview?investorid=6538014809391104"
"3424","Juan-Luis Hortelano","5733135819997184","http://www.seed-db.com/investorgraph/investorview?investorid=5733135819997184"
"3425","Juanjo Mata","6258633658597376","http://www.seed-db.com/investorgraph/investorview?investorid=6258633658597376"
"3426","Jud Valeski","5113144913428480","http://www.seed-db.com/investorgraph/investorview?investorid=5113144913428480"
"3427","Jude Gomila","4820164524638208","http://www.seed-db.com/investorgraph/investorview?investorid=4820164524638208"
"3428","Jugoslav Petkovic","5890971002732544","http://www.seed-db.com/investorgraph/investorview?investorid=5890971002732544"
"3429","Juha Paananen","5671740323659776","http://www.seed-db.com/investorgraph/investorview?investorid=5671740323659776"
"3430","Jules Gardner","5882973941399552","http://www.seed-db.com/investorgraph/investorview?investorid=5882973941399552"
"3431","Julia Popowitz","6687702124593152","http://www.seed-db.com/investorgraph/investorview?investorid=6687702124593152"
"3432","Julian Green","5049548825165824","http://www.seed-db.com/investorgraph/investorview?investorid=5049548825165824"
"3433","Julian Manov","4827984481484800","http://www.seed-db.com/investorgraph/investorview?investorid=4827984481484800"
"3434","Julian Ranger","5249685174353920","http://www.seed-db.com/investorgraph/investorview?investorid=5249685174353920"
"3435","Julie Allegro","5691357788110848","http://www.seed-db.com/investorgraph/investorview?investorid=5691357788110848"
"3436","Julien Romanetto","4672158743658496","http://www.seed-db.com/investorgraph/investorview?investorid=4672158743658496"
"3437","Julio Vasconcellos","5134426124058624","http://www.seed-db.com/investorgraph/investorview?investorid=5134426124058624"
"3438","Jump Capital","5762590944788480","http://www.seed-db.com/investorgraph/investorview?investorid=5762590944788480"
"3439","JumpStart Foundry","6383135231049728","http://www.seed-db.com/investorgraph/investorview?investorid=6383135231049728"
